code,name,price,change,open,high,low,vol,timestamp
sz399006,创业板指,3321.889,-1.96,3390.688,3416.837,3307.631,41954770103.0,2026-01-13T17:49:43.238043
sh600519,贵州茅台,1411.0,-0.86,1426.79,1429.52,1408.99,3916866.0,2026-01-13T17:49:43.238043
sh000001,上证指数,4138.7585,-0.64,4169.7041,4179.702,4126.2343,868382717.0,2026-01-13T17:50:43.537884
sz399006,创业板指,3321.889,-1.96,3390.688,3416.837,3307.631,41954770103.0,2026-01-13T17:50:43.537884
sh600519,贵州茅台,1411.0,-0.86,1426.79,1429.52,1408.99,3916866.0,2026-01-13T17:50:43.537884
sh000001,上证指数,4138.7585,-0.64,4169.7041,4179.702,4126.2343,868382717.0,2026-01-13T17:51:43.832768
sz399006,创业板指,3321.889,-1.96,3390.688,3416.837,3307.631,41954770103.0,2026-01-13T17:51:43.832768
sh600519,贵州茅台,1411.0,-0.86,1426.79,1429.52,1408.99,3916866.0,2026-01-13T17:51:43.832768
sh000001,上证指数,4138.7585,-0.64,4169.7041,4179.702,4126.2343,868382717.0,2026-01-13T17:52:45.130747
sz399006,创业板指,3321.889,-1.96,3390.688,3416.837,3307.631,41954770103.0,2026-01-13T17:52:45.130747
sh600519,贵州茅台,1411.0,-0.86,1426.79,1429.52,1408.99,3916866.0,2026-01-13T17:52:45.130747
sh000001,上证指数,4138.7585,-0.64,4169.7041,4179.702,4126.2343,868382717.0,2026-01-13T17:53:45.409590
sz399006,创业板指,3321.889,-1.96,3390.688,3416.837,3307.631,41954770103.0,2026-01-13T17:53:45.409590
sh600519,贵州茅台,1411.0,-0.86,1426.79,1429.52,1408.99,3916866.0,2026-01-13T17:53:45.409590
sh000001,上证指数,4138.7585,-0.64,4169.7041,4179.702,4126.2343,868382717.0,2026-01-13T17:54:45.708417
sz399006,创业板指,3321.889,-1.96,3390.688,3416.837,3307.631,41954770103.0,2026-01-13T17:54:45.708417
sh600519,贵州茅台,1411.0,-0.86,1426.79,1429.52,1408.99,3916866.0,2026-01-13T17:54:45.708417
sh000001,上证指数,4138.7585,-0.64,4169.7041,4179.702,4126.2343,868382717.0,2026-01-13T17:55:46.171839
sz399006,创业板指,3321.889,-1.96,3390.688,3416.837,3307.631,41954770103.0,2026-01-13T17:55:46.171839
sh600519,贵州茅台,1411.0,-0.86,1426.79,1429.52,1408.99,3916866.0,2026-01-13T17:55:46.171839
sh000001,上证指数,4138.7585,-0.64,4169.7041,4179.702,4126.2343,868382717.0,2026-01-13T17:57:25.484818
sz399006,创业板指,3321.889,-1.96,3390.688,3416.837,3307.631,41954770103.0,2026-01-13T17:57:25.484818
sh600519,贵州茅台,1411.0,-0.86,1426.79,1429.52,1408.99,3916866.0,2026-01-13T17:57:25.484818
sh000001,上证指数,4138.7585,-0.64,4169.7041,4179.702,4126.2343,868382717.0,2026-01-13T17:58:25.770619
sz399006,创业板指,3321.889,-1.96,3390.688,3416.837,3307.631,41954770103.0,2026-01-13T17:58:25.770619
sh600519,贵州茅台,1411.0,-0.86,1426.79,1429.52,1408.99,3916866.0,2026-01-13T17:58:25.770619
sh000001,上证指数,4138.7585,-0.64,4169.7041,4179.702,4126.2343,868382717.0,2026-01-13T17:59:26.065960
sz399006,创业板指,3321.889,-1.96,3390.688,3416.837,3307.631,41954770103.0,2026-01-13T17:59:26.065960
sh600519,贵州茅台,1411.0,-0.86,1426.79,1429.52,1408.99,3916866.0,2026-01-13T17:59:26.065960
sh000001,上证指数,4138.7585,-0.64,4169.7041,4179.702,4126.2343,868382717.0,2026-01-13T18:00:26.619329
sz399006,创业板指,3321.889,-1.96,3390.688,3416.837,3307.631,41954770103.0,2026-01-13T18:00:26.619329
sh600519,贵州茅台,1411.0,-0.86,1426.79,1429.52,1408.99,3916866.0,2026-01-13T18:00:26.619329
sh000001,上证指数,4138.7585,-0.64,4169.7041,4179.702,4126.2343,868382717.0,2026-01-13T18:01:26.965750
sz399006,创业板指,3321.889,-1.96,3390.688,3416.837,3307.631,41954770103.0,2026-01-13T18:01:26.965750
sh600519,贵州茅台,1411.0,-0.86,1426.79,1429.52,1408.99,3916866.0,2026-01-13T18:01:26.965750
sh000001,上证指数,4138.7585,-0.64,4169.7041,4179.702,4126.2343,868382717.0,2026-01-13T18:02:27.228657
sz399006,创业板指,3321.889,-1.96,3390.688,3416.837,3307.631,41954770103.0,2026-01-13T18:02:27.228657
sh600519,贵州茅台,1411.0,-0.86,1426.79,1429.52,1408.99,3916866.0,2026-01-13T18:02:27.228657
sh000001,上证指数,4138.7585,-0.64,4169.7041,4179.702,4126.2343,868382717.0,2026-01-13T18:03:27.520147
sz399006,创业板指,3321.889,-1.96,3390.688,3416.837,3307.631,41954770103.0,2026-01-13T18:03:27.520147
sh600519,贵州茅台,1411.0,-0.86,1426.79,1429.52,1408.99,3916866.0,2026-01-13T18:03:27.520147
sh000001,上证指数,4138.7585,-0.64,4169.7041,4179.702,4126.2343,868382717.0,2026-01-13T18:04:27.835763
sz399006,创业板指,3321.889,-1.96,3390.688,3416.837,3307.631,41954770103.0,2026-01-13T18:04:27.835763
sh600519,贵州茅台,1411.0,-0.86,1426.79,1429.52,1408.99,3916866.0,2026-01-13T18:04:27.835763
sh000001,上证指数,4138.7585,-0.64,4169.7041,4179.702,4126.2343,868382717.0,2026-01-13T18:05:30.199435
sz399006,创业板指,3321.889,-1.96,3390.688,3416.837,3307.631,41954770103.0,2026-01-13T18:05:30.199435
sh600519,贵州茅台,1411.0,-0.86,1426.79,1429.52,1408.99,3916866.0,2026-01-13T18:05:30.199435
