code,name,price,change,open,high,low,vol,timestamp
sz399006,创业板指,3349.138,0.82,3333.171,3403.954,3308.627,43995841831.0,2026-01-14T16:10:44.536152
sh600519,贵州茅台,1398.01,-0.92,1411.0,1422.25,1396.18,5175797.0,2026-01-14T16:10:44.536152
sh000001,上证指数,4126.0932,-0.31,4138.6454,4190.8663,4103.6205,952551289.0,2026-01-14T16:11:44.592237
sz399006,创业板指,3349.138,0.82,3333.171,3403.954,3308.627,43995841831.0,2026-01-14T16:11:44.592237
sh600519,贵州茅台,1398.01,-0.92,1411.0,1422.25,1396.18,5175797.0,2026-01-14T16:11:44.592237
sh000001,上证指数,4126.0932,-0.31,4138.6454,4190.8663,4103.6205,952551289.0,2026-01-14T16:12:44.630932
sz399006,创业板指,3349.138,0.82,3333.171,3403.954,3308.627,43995841831.0,2026-01-14T16:12:44.630932
sh600519,贵州茅台,1398.01,-0.92,1411.0,1422.25,1396.18,5175797.0,2026-01-14T16:12:44.630932
sh000001,上证指数,4126.0932,-0.31,4138.6454,4190.8663,4103.6205,952551289.0,2026-01-14T16:13:44.666752
sz399006,创业板指,3349.138,0.82,3333.171,3403.954,3308.627,43995841831.0,2026-01-14T16:13:44.666752
sh600519,贵州茅台,1398.01,-0.92,1411.0,1422.25,1396.18,5175797.0,2026-01-14T16:13:44.666752
sh000001,上证指数,4126.0932,-0.31,4138.6454,4190.8663,4103.6205,952551289.0,2026-01-14T16:14:44.701801
sz399006,创业板指,3349.138,0.82,3333.171,3403.954,3308.627,43995841831.0,2026-01-14T16:14:44.701801
sh600519,贵州茅台,1398.01,-0.92,1411.0,1422.25,1396.18,5175797.0,2026-01-14T16:14:44.701801
sh000001,上证指数,4126.0932,-0.31,4138.6454,4190.8663,4103.6205,952551289.0,2026-01-14T16:15:44.751286
sz399006,创业板指,3349.138,0.82,3333.171,3403.954,3308.627,43995841831.0,2026-01-14T16:15:44.751286
sh600519,贵州茅台,1398.01,-0.92,1411.0,1422.25,1396.18,5175797.0,2026-01-14T16:15:44.751286
sh000001,上证指数,4126.0932,-0.31,4138.6454,4190.8663,4103.6205,952551289.0,2026-01-14T16:16:44.788401
sz399006,创业板指,3349.138,0.82,3333.171,3403.954,3308.627,43995841831.0,2026-01-14T16:16:44.788401
sh600519,贵州茅台,1398.01,-0.92,1411.0,1422.25,1396.18,5175797.0,2026-01-14T16:16:44.788401
sh000001,上证指数,4126.0932,-0.31,4138.6454,4190.8663,4103.6205,952551289.0,2026-01-14T16:17:44.859687
sz399006,创业板指,3349.138,0.82,3333.171,3403.954,3308.627,43995841831.0,2026-01-14T16:17:44.859687
sh600519,贵州茅台,1398.01,-0.92,1411.0,1422.25,1396.18,5175797.0,2026-01-14T16:17:44.859687
sh000001,上证指数,4126.0932,-0.31,4138.6454,4190.8663,4103.6205,952551289.0,2026-01-14T16:18:44.896370
sz399006,创业板指,3349.138,0.82,3333.171,3403.954,3308.627,43995841831.0,2026-01-14T16:18:44.896370
sh600519,贵州茅台,1398.01,-0.92,1411.0,1422.25,1396.18,5175797.0,2026-01-14T16:18:44.896370
sh000001,上证指数,4126.0932,-0.31,4138.6454,4190.8663,4103.6205,952551289.0,2026-01-14T16:19:44.930082
sz399006,创业板指,3349.138,0.82,3333.171,3403.954,3308.627,43995841831.0,2026-01-14T16:19:44.930082
sh600519,贵州茅台,1398.01,-0.92,1411.0,1422.25,1396.18,5175797.0,2026-01-14T16:19:44.930082
sh000001,上证指数,4126.0932,-0.31,4138.6454,4190.8663,4103.6205,952551289.0,2026-01-14T16:20:44.966648
sz399006,创业板指,3349.138,0.82,3333.171,3403.954,3308.627,43995841831.0,2026-01-14T16:20:44.966648
sh600519,贵州茅台,1398.01,-0.92,1411.0,1422.25,1396.18,5175797.0,2026-01-14T16:20:44.966648
sh000001,上证指数,4126.0932,-0.31,4138.6454,4190.8663,4103.6205,952551289.0,2026-01-14T16:21:45.267562
sz399006,创业板指,3349.138,0.82,3333.171,3403.954,3308.627,43995841831.0,2026-01-14T16:21:45.267562
sh600519,贵州茅台,1398.01,-0.92,1411.0,1422.25,1396.18,5175797.0,2026-01-14T16:21:45.267562
sh000001,上证指数,4126.0932,-0.31,4138.6454,4190.8663,4103.6205,952551289.0,2026-01-14T16:22:45.334130
sz399006,创业板指,3349.138,0.82,3333.171,3403.954,3308.627,43995841831.0,2026-01-14T16:22:45.334130
sh600519,贵州茅台,1398.01,-0.92,1411.0,1422.25,1396.18,5175797.0,2026-01-14T16:22:45.334130
sh000001,上证指数,4126.0932,-0.31,4138.6454,4190.8663,4103.6205,952551289.0,2026-01-14T16:23:45.379059
sz399006,创业板指,3349.138,0.82,3333.171,3403.954,3308.627,43995841831.0,2026-01-14T16:23:45.379059
sh600519,贵州茅台,1398.01,-0.92,1411.0,1422.25,1396.18,5175797.0,2026-01-14T16:23:45.379059
sh000001,上证指数,4126.0932,-0.31,4138.6454,4190.8663,4103.6205,952551289.0,2026-01-14T16:24:45.415485
sz399006,创业板指,3349.138,0.82,3333.171,3403.954,3308.627,43995841831.0,2026-01-14T16:24:45.415485
sh600519,贵州茅台,1398.01,-0.92,1411.0,1422.25,1396.18,5175797.0,2026-01-14T16:24:45.415485
sh000001,上证指数,4126.0932,-0.31,4138.6454,4190.8663,4103.6205,952551289.0,2026-01-14T16:25:45.468604
sz399006,创业板指,3349.138,0.82,3333.171,3403.954,3308.627,43995841831.0,2026-01-14T16:25:45.468604
sh600519,贵州茅台,1398.01,-0.92,1411.0,1422.25,1396.18,5175797.0,2026-01-14T16:25:45.468604
sh000001,上证指数,4126.0932,-0.31,4138.6454,4190.8663,4103.6205,952551289.0,2026-01-14T16:26:45.503404
sz399006,创业板指,3349.138,0.82,3333.171,3403.954,3308.627,43995841831.0,2026-01-14T16:26:45.503404
sh600519,贵州茅台,1398.01,-0.92,1411.0,1422.25,1396.18,5175797.0,2026-01-14T16:26:45.503404
sh000001,上证指数,4126.0932,-0.31,4138.6454,4190.8663,4103.6205,952551289.0,2026-01-14T16:27:45.543370
sz399006,创业板指,3349.138,0.82,3333.171,3403.954,3308.627,43995841831.0,2026-01-14T16:27:45.543370
sh600519,贵州茅台,1398.01,-0.92,1411.0,1422.25,1396.18,5175797.0,2026-01-14T16:27:45.543370
sh000001,上证指数,4126.0932,-0.31,4138.6454,4190.8663,4103.6205,952551289.0,2026-01-14T16:28:45.582810
sz399006,创业板指,3349.138,0.82,3333.171,3403.954,3308.627,43995841831.0,2026-01-14T16:28:45.582810
sh600519,贵州茅台,1398.01,-0.92,1411.0,1422.25,1396.18,5175797.0,2026-01-14T16:28:45.582810
sh000001,上证指数,4126.0932,-0.31,4138.6454,4190.8663,4103.6205,952551289.0,2026-01-14T16:29:45.616108
sz399006,创业板指,3349.138,0.82,3333.171,3403.954,3308.627,43995841831.0,2026-01-14T16:29:45.616108
sh600519,贵州茅台,1398.01,-0.92,1411.0,1422.25,1396.18,5175797.0,2026-01-14T16:29:45.616108
sh000001,上证指数,4126.0932,-0.31,4138.6454,4190.8663,4103.6205,952551289.0,2026-01-14T16:30:45.650684
sz399006,创业板指,3349.138,0.82,3333.171,3403.954,3308.627,43995841831.0,2026-01-14T16:30:45.650684
sh600519,贵州茅台,1398.01,-0.92,1411.0,1422.25,1396.18,5175797.0,2026-01-14T16:30:45.650684
sh000001,上证指数,4126.0932,-0.31,4138.6454,4190.8663,4103.6205,952551289.0,2026-01-14T16:31:45.704863
sz399006,创业板指,3349.138,0.82,3333.171,3403.954,3308.627,43995841831.0,2026-01-14T16:31:45.704863
sh600519,贵州茅台,1398.01,-0.92,1411.0,1422.25,1396.18,5175797.0,2026-01-14T16:31:45.704863
sh000001,上证指数,4126.0932,-0.31,4138.6454,4190.8663,4103.6205,952551289.0,2026-01-14T16:32:45.740471
sz399006,创业板指,3349.138,0.82,3333.171,3403.954,3308.627,43995841831.0,2026-01-14T16:32:45.740471
sh600519,贵州茅台,1398.01,-0.92,1411.0,1422.25,1396.18,5175797.0,2026-01-14T16:32:45.740471
sh000001,上证指数,4126.0932,-0.31,4138.6454,4190.8663,4103.6205,952551289.0,2026-01-14T16:33:45.779541
sz399006,创业板指,3349.138,0.82,3333.171,3403.954,3308.627,43995841831.0,2026-01-14T16:33:45.779541
sh600519,贵州茅台,1398.01,-0.92,1411.0,1422.25,1396.18,5175797.0,2026-01-14T16:33:45.779541
sh000001,上证指数,4126.0932,-0.31,4138.6454,4190.8663,4103.6205,952551289.0,2026-01-14T16:34:45.819714
sz399006,创业板指,3349.138,0.82,3333.171,3403.954,3308.627,43995841831.0,2026-01-14T16:34:45.819714
sh600519,贵州茅台,1398.01,-0.92,1411.0,1422.25,1396.18,5175797.0,2026-01-14T16:34:45.819714
sh000001,上证指数,4126.0932,-0.31,4138.6454,4190.8663,4103.6205,952551289.0,2026-01-14T16:35:45.853284
sz399006,创业板指,3349.138,0.82,3333.171,3403.954,3308.627,43995841831.0,2026-01-14T16:35:45.853284
sh600519,贵州茅台,1398.01,-0.92,1411.0,1422.25,1396.18,5175797.0,2026-01-14T16:35:45.853284
sh000001,上证指数,4126.0932,-0.31,4138.6454,4190.8663,4103.6205,952551289.0,2026-01-14T16:36:45.886528
sz399006,创业板指,3349.138,0.82,3333.171,3403.954,3308.627,43995841831.0,2026-01-14T16:36:45.886528
sh600519,贵州茅台,1398.01,-0.92,1411.0,1422.25,1396.18,5175797.0,2026-01-14T16:36:45.886528
sh000001,上证指数,4126.0932,-0.31,4138.6454,4190.8663,4103.6205,952551289.0,2026-01-14T16:37:45.919254
sz399006,创业板指,3349.138,0.82,3333.171,3403.954,3308.627,43995841831.0,2026-01-14T16:37:45.919254
sh600519,贵州茅台,1398.01,-0.92,1411.0,1422.25,1396.18,5175797.0,2026-01-14T16:37:45.919254
sh000001,上证指数,4126.0932,-0.31,4138.6454,4190.8663,4103.6205,952551289.0,2026-01-14T16:38:45.951745
sz399006,创业板指,3349.138,0.82,3333.171,3403.954,3308.627,43995841831.0,2026-01-14T16:38:45.951745
sh600519,贵州茅台,1398.01,-0.92,1411.0,1422.25,1396.18,5175797.0,2026-01-14T16:38:45.951745
sh000001,上证指数,4126.0932,-0.31,4138.6454,4190.8663,4103.6205,952551289.0,2026-01-14T16:39:46.007926
sz399006,创业板指,3349.138,0.82,3333.171,3403.954,3308.627,43995841831.0,2026-01-14T16:39:46.007926
sh600519,贵州茅台,1398.01,-0.92,1411.0,1422.25,1396.18,5175797.0,2026-01-14T16:39:46.007926
sh000001,上证指数,4126.0932,-0.31,4138.6454,4190.8663,4103.6205,952551289.0,2026-01-14T16:40:46.045879
sz399006,创业板指,3349.138,0.82,3333.171,3403.954,3308.627,43995841831.0,2026-01-14T16:40:46.045879
sh600519,贵州茅台,1398.01,-0.92,1411.0,1422.25,1396.18,5175797.0,2026-01-14T16:40:46.045879
sh000001,上证指数,4126.0932,-0.31,4138.6454,4190.8663,4103.6205,952551289.0,2026-01-14T16:41:46.123494
sz399006,创业板指,3349.138,0.82,3333.171,3403.954,3308.627,43995841831.0,2026-01-14T16:41:46.123494
sh600519,贵州茅台,1398.01,-0.92,1411.0,1422.25,1396.18,5175797.0,2026-01-14T16:41:46.123494
sh000001,上证指数,4126.0932,-0.31,4138.6454,4190.8663,4103.6205,952551289.0,2026-01-14T16:42:46.164079
sz399006,创业板指,3349.138,0.82,3333.171,3403.954,3308.627,43995841831.0,2026-01-14T16:42:46.164079
sh600519,贵州茅台,1398.01,-0.92,1411.0,1422.25,1396.18,5175797.0,2026-01-14T16:42:46.164079
sh000001,上证指数,4126.0932,-0.31,4138.6454,4190.8663,4103.6205,952551289.0,2026-01-14T16:43:46.212084
sz399006,创业板指,3349.138,0.82,3333.171,3403.954,3308.627,43995841831.0,2026-01-14T16:43:46.212084
sh600519,贵州茅台,1398.01,-0.92,1411.0,1422.25,1396.18,5175797.0,2026-01-14T16:43:46.212084
sh000001,上证指数,4126.0932,-0.31,4138.6454,4190.8663,4103.6205,952551289.0,2026-01-14T16:44:46.253269
sz399006,创业板指,3349.138,0.82,3333.171,3403.954,3308.627,43995841831.0,2026-01-14T16:44:46.253269
sh600519,贵州茅台,1398.01,-0.92,1411.0,1422.25,1396.18,5175797.0,2026-01-14T16:44:46.253269
sh000001,上证指数,4126.0932,-0.31,4138.6454,4190.8663,4103.6205,952551289.0,2026-01-14T16:45:46.289711
sz399006,创业板指,3349.138,0.82,3333.171,3403.954,3308.627,43995841831.0,2026-01-14T16:45:46.289711
sh600519,贵州茅台,1398.01,-0.92,1411.0,1422.25,1396.18,5175797.0,2026-01-14T16:45:46.289711
sh000001,上证指数,4126.0932,-0.31,4138.6454,4190.8663,4103.6205,952551289.0,2026-01-14T16:46:46.346889
sz399006,创业板指,3349.138,0.82,3333.171,3403.954,3308.627,43995841831.0,2026-01-14T16:46:46.346889
sh600519,贵州茅台,1398.01,-0.92,1411.0,1422.25,1396.18,5175797.0,2026-01-14T16:46:46.346889
sh000001,上证指数,4126.0932,-0.31,4138.6454,4190.8663,4103.6205,952551289.0,2026-01-14T16:47:46.397741
sz399006,创业板指,3349.138,0.82,3333.171,3403.954,3308.627,43995841831.0,2026-01-14T16:47:46.397741
sh600519,贵州茅台,1398.01,-0.92,1411.0,1422.25,1396.18,5175797.0,2026-01-14T16:47:46.397741
sh000001,上证指数,4126.0932,-0.31,4138.6454,4190.8663,4103.6205,952551289.0,2026-01-14T16:48:46.440061
sz399006,创业板指,3349.138,0.82,3333.171,3403.954,3308.627,43995841831.0,2026-01-14T16:48:46.440061
sh600519,贵州茅台,1398.01,-0.92,1411.0,1422.25,1396.18,5175797.0,2026-01-14T16:48:46.440061
sh000001,上证指数,4126.0932,-0.31,4138.6454,4190.8663,4103.6205,952551289.0,2026-01-14T16:49:46.498539
sz399006,创业板指,3349.138,0.82,3333.171,3403.954,3308.627,43995841831.0,2026-01-14T16:49:46.498539
sh600519,贵州茅台,1398.01,-0.92,1411.0,1422.25,1396.18,5175797.0,2026-01-14T16:49:46.498539
sh000001,上证指数,4126.0932,-0.31,4138.6454,4190.8663,4103.6205,952551289.0,2026-01-14T16:50:46.573271
sz399006,创业板指,3349.138,0.82,3333.171,3403.954,3308.627,43995841831.0,2026-01-14T16:50:46.573271
sh600519,贵州茅台,1398.01,-0.92,1411.0,1422.25,1396.18,5175797.0,2026-01-14T16:50:46.573271
sh000001,上证指数,4126.0932,-0.31,4138.6454,4190.8663,4103.6205,952551289.0,2026-01-14T16:51:46.609337
sz399006,创业板指,3349.138,0.82,3333.171,3403.954,3308.627,43995841831.0,2026-01-14T16:51:46.609337
sh600519,贵州茅台,1398.01,-0.92,1411.0,1422.25,1396.18,5175797.0,2026-01-14T16:51:46.609337
sh000001,上证指数,4126.0932,-0.31,4138.6454,4190.8663,4103.6205,952551289.0,2026-01-14T16:52:46.644757
sz399006,创业板指,3349.138,0.82,3333.171,3403.954,3308.627,43995841831.0,2026-01-14T16:52:46.644757
sh600519,贵州茅台,1398.01,-0.92,1411.0,1422.25,1396.18,5175797.0,2026-01-14T16:52:46.644757
sh000001,上证指数,4126.0932,-0.31,4138.6454,4190.8663,4103.6205,952551289.0,2026-01-14T16:53:46.684000
sz399006,创业板指,3349.138,0.82,3333.171,3403.954,3308.627,43995841831.0,2026-01-14T16:53:46.684000
sh600519,贵州茅台,1398.01,-0.92,1411.0,1422.25,1396.18,5175797.0,2026-01-14T16:53:46.684000
sh000001,上证指数,4126.0932,-0.31,4138.6454,4190.8663,4103.6205,952551289.0,2026-01-14T16:54:46.724780
sz399006,创业板指,3349.138,0.82,3333.171,3403.954,3308.627,43995841831.0,2026-01-14T16:54:46.724780
sh600519,贵州茅台,1398.01,-0.92,1411.0,1422.25,1396.18,5175797.0,2026-01-14T16:54:46.724780
sh000001,上证指数,4126.0932,-0.31,4138.6454,4190.8663,4103.6205,952551289.0,2026-01-14T16:55:46.763146
sz399006,创业板指,3349.138,0.82,3333.171,3403.954,3308.627,43995841831.0,2026-01-14T16:55:46.763146
sh600519,贵州茅台,1398.01,-0.92,1411.0,1422.25,1396.18,5175797.0,2026-01-14T16:55:46.763146
sh000001,上证指数,4126.0932,-0.31,4138.6454,4190.8663,4103.6205,952551289.0,2026-01-14T16:56:46.834231
sz399006,创业板指,3349.138,0.82,3333.171,3403.954,3308.627,43995841831.0,2026-01-14T16:56:46.834231
sh600519,贵州茅台,1398.01,-0.92,1411.0,1422.25,1396.18,5175797.0,2026-01-14T16:56:46.834231
sh000001,上证指数,4126.0932,-0.31,4138.6454,4190.8663,4103.6205,952551289.0,2026-01-14T16:57:46.885695
sz399006,创业板指,3349.138,0.82,3333.171,3403.954,3308.627,43995841831.0,2026-01-14T16:57:46.885695
sh600519,贵州茅台,1398.01,-0.92,1411.0,1422.25,1396.18,5175797.0,2026-01-14T16:57:46.885695
sh000001,上证指数,4126.0932,-0.31,4138.6454,4190.8663,4103.6205,952551289.0,2026-01-14T16:58:46.922524
sz399006,创业板指,3349.138,0.82,3333.171,3403.954,3308.627,43995841831.0,2026-01-14T16:58:46.922524
sh600519,贵州茅台,1398.01,-0.92,1411.0,1422.25,1396.18,5175797.0,2026-01-14T16:58:46.922524
sh000001,上证指数,4126.0932,-0.31,4138.6454,4190.8663,4103.6205,952551289.0,2026-01-14T16:59:46.958478
sz399006,创业板指,3349.138,0.82,3333.171,3403.954,3308.627,43995841831.0,2026-01-14T16:59:46.958478
sh600519,贵州茅台,1398.01,-0.92,1411.0,1422.25,1396.18,5175797.0,2026-01-14T16:59:46.958478
sh000001,上证指数,4126.0932,-0.31,4138.6454,4190.8663,4103.6205,952551289.0,2026-01-14T17:00:47.011495
sz399006,创业板指,3349.138,0.82,3333.171,3403.954,3308.627,43995841831.0,2026-01-14T17:00:47.011495
sh600519,贵州茅台,1398.01,-0.92,1411.0,1422.25,1396.18,5175797.0,2026-01-14T17:00:47.011495
sh000001,上证指数,4126.0932,-0.31,4138.6454,4190.8663,4103.6205,952551289.0,2026-01-14T17:01:47.049490
sz399006,创业板指,3349.138,0.82,3333.171,3403.954,3308.627,43995841831.0,2026-01-14T17:01:47.049490
sh600519,贵州茅台,1398.01,-0.92,1411.0,1422.25,1396.18,5175797.0,2026-01-14T17:01:47.049490
sh000001,上证指数,4126.0932,-0.31,4138.6454,4190.8663,4103.6205,952551289.0,2026-01-14T17:02:47.083737
sz399006,创业板指,3349.138,0.82,3333.171,3403.954,3308.627,43995841831.0,2026-01-14T17:02:47.083737
sh600519,贵州茅台,1398.01,-0.92,1411.0,1422.25,1396.18,5175797.0,2026-01-14T17:02:47.083737
sh000001,上证指数,4126.0932,-0.31,4138.6454,4190.8663,4103.6205,952551289.0,2026-01-14T17:03:47.121775
sz399006,创业板指,3349.138,0.82,3333.171,3403.954,3308.627,43995841831.0,2026-01-14T17:03:47.121775
sh600519,贵州茅台,1398.01,-0.92,1411.0,1422.25,1396.18,5175797.0,2026-01-14T17:03:47.121775
sh000001,上证指数,4126.0932,-0.31,4138.6454,4190.8663,4103.6205,952551289.0,2026-01-14T17:04:47.161299
sz399006,创业板指,3349.138,0.82,3333.171,3403.954,3308.627,43995841831.0,2026-01-14T17:04:47.161299
sh600519,贵州茅台,1398.01,-0.92,1411.0,1422.25,1396.18,5175797.0,2026-01-14T17:04:47.161299
sh000001,上证指数,4126.0932,-0.31,4138.6454,4190.8663,4103.6205,952551289.0,2026-01-14T17:05:47.218102
sz399006,创业板指,3349.138,0.82,3333.171,3403.954,3308.627,43995841831.0,2026-01-14T17:05:47.218102
sh600519,贵州茅台,1398.01,-0.92,1411.0,1422.25,1396.18,5175797.0,2026-01-14T17:05:47.218102
sh000001,上证指数,4126.0932,-0.31,4138.6454,4190.8663,4103.6205,952551289.0,2026-01-14T17:06:47.273583
sz399006,创业板指,3349.138,0.82,3333.171,3403.954,3308.627,43995841831.0,2026-01-14T17:06:47.273583
sh600519,贵州茅台,1398.01,-0.92,1411.0,1422.25,1396.18,5175797.0,2026-01-14T17:06:47.273583
sh000001,上证指数,4126.0932,-0.31,4138.6454,4190.8663,4103.6205,952551289.0,2026-01-14T17:07:47.311204
sz399006,创业板指,3349.138,0.82,3333.171,3403.954,3308.627,43995841831.0,2026-01-14T17:07:47.311204
sh600519,贵州茅台,1398.01,-0.92,1411.0,1422.25,1396.18,5175797.0,2026-01-14T17:07:47.311204
sh000001,上证指数,4126.0932,-0.31,4138.6454,4190.8663,4103.6205,952551289.0,2026-01-14T17:08:47.351119
sz399006,创业板指,3349.138,0.82,3333.171,3403.954,3308.627,43995841831.0,2026-01-14T17:08:47.351119
sh600519,贵州茅台,1398.01,-0.92,1411.0,1422.25,1396.18,5175797.0,2026-01-14T17:08:47.351119
sh000001,上证指数,4126.0932,-0.31,4138.6454,4190.8663,4103.6205,952551289.0,2026-01-14T17:09:47.390018
sz399006,创业板指,3349.138,0.82,3333.171,3403.954,3308.627,43995841831.0,2026-01-14T17:09:47.390018
