code,name,price,change,open,high,low,vol,timestamp
sh000001,上证指数,4101.9112,-0.0,0.0,0.0,0.0,0.0,2026-01-19T09:10:16.524101
sz399006,创业板指,0.0,-100.0,0.0,0.0,0.0,0.0,2026-01-19T09:10:16.524101
sh600519,贵州茅台,0.0,-100.0,0.0,0.0,0.0,0.0,2026-01-19T09:10:16.524101
sh000001,上证指数,4101.9112,-0.0,0.0,0.0,0.0,0.0,2026-01-19T09:11:16.577436
sz399006,创业板指,0.0,-100.0,0.0,0.0,0.0,0.0,2026-01-19T09:11:16.577436
sh600519,贵州茅台,0.0,-100.0,0.0,0.0,0.0,0.0,2026-01-19T09:11:16.577436
sh000001,上证指数,4101.9112,-0.0,0.0,0.0,0.0,0.0,2026-01-19T09:12:16.617809
sz399006,创业板指,0.0,-100.0,0.0,0.0,0.0,0.0,2026-01-19T09:12:16.617809
sh600519,贵州茅台,0.0,-100.0,0.0,0.0,0.0,0.0,2026-01-19T09:12:16.617809
sh000001,上证指数,4101.9112,-0.0,0.0,0.0,0.0,0.0,2026-01-19T09:13:16.654512
sz399006,创业板指,0.0,-100.0,0.0,0.0,0.0,0.0,2026-01-19T09:13:16.654512
sh600519,贵州茅台,0.0,-100.0,0.0,0.0,0.0,0.0,2026-01-19T09:13:16.654512
sh000001,上证指数,4101.9112,-0.0,0.0,0.0,0.0,0.0,2026-01-19T09:14:16.693255
sz399006,创业板指,0.0,-100.0,0.0,0.0,0.0,0.0,2026-01-19T09:14:16.693255
sh600519,贵州茅台,0.0,-100.0,0.0,0.0,0.0,0.0,2026-01-19T09:14:16.693255
sh000001,上证指数,4101.9112,-0.0,0.0,0.0,0.0,0.0,2026-01-19T09:15:16.730918
sz399006,创业板指,0.0,-100.0,0.0,0.0,0.0,0.0,2026-01-19T09:15:16.730918
sh600519,贵州茅台,0.0,-100.0,0.0,0.0,0.0,0.0,2026-01-19T09:15:16.730918
sh000001,上证指数,4101.9112,-0.0,0.0,0.0,0.0,0.0,2026-01-19T09:16:16.765817
sz399006,创业板指,0.0,-100.0,0.0,0.0,0.0,0.0,2026-01-19T09:16:16.765817
sh600519,贵州茅台,0.0,-100.0,0.0,0.0,0.0,0.0,2026-01-19T09:16:16.765817
sh000001,上证指数,4101.9112,-0.0,0.0,0.0,0.0,0.0,2026-01-19T09:17:16.801988
sz399006,创业板指,0.0,-100.0,0.0,0.0,0.0,0.0,2026-01-19T09:17:16.801988
sh600519,贵州茅台,0.0,-100.0,0.0,0.0,0.0,0.0,2026-01-19T09:17:16.801988
sh000001,上证指数,4101.9112,-0.0,0.0,0.0,0.0,0.0,2026-01-19T09:18:16.841106
sz399006,创业板指,0.0,-100.0,0.0,0.0,0.0,0.0,2026-01-19T09:18:16.841106
sh600519,贵州茅台,0.0,-100.0,0.0,0.0,0.0,0.0,2026-01-19T09:18:16.841106
sh000001,上证指数,4101.9112,-0.0,0.0,0.0,0.0,0.0,2026-01-19T09:19:16.880342
sz399006,创业板指,0.0,-100.0,0.0,0.0,0.0,0.0,2026-01-19T09:19:16.880342
sh600519,贵州茅台,0.0,-100.0,0.0,0.0,0.0,0.0,2026-01-19T09:19:16.880342
sh000001,上证指数,4101.9112,-0.0,0.0,0.0,0.0,0.0,2026-01-19T09:20:16.919372
sz399006,创业板指,0.0,-100.0,0.0,0.0,0.0,0.0,2026-01-19T09:20:16.919372
sh600519,贵州茅台,0.0,-100.0,0.0,0.0,0.0,0.0,2026-01-19T09:20:16.919372
sh000001,上证指数,4101.9112,-0.0,0.0,0.0,0.0,0.0,2026-01-19T09:21:16.952615
sz399006,创业板指,0.0,-100.0,0.0,0.0,0.0,0.0,2026-01-19T09:21:16.952615
sh600519,贵州茅台,0.0,-100.0,0.0,0.0,0.0,0.0,2026-01-19T09:21:16.952615
sh000001,上证指数,4101.9112,-0.0,0.0,0.0,0.0,0.0,2026-01-19T09:22:16.991989
sz399006,创业板指,0.0,-100.0,0.0,0.0,0.0,0.0,2026-01-19T09:22:16.991989
sh600519,贵州茅台,0.0,-100.0,0.0,0.0,0.0,0.0,2026-01-19T09:22:16.991989
sh000001,上证指数,4101.9112,-0.0,0.0,0.0,0.0,0.0,2026-01-19T09:23:17.035459
sz399006,创业板指,0.0,-100.0,0.0,0.0,0.0,0.0,2026-01-19T09:23:17.035459
sh600519,贵州茅台,0.0,-100.0,0.0,0.0,0.0,0.0,2026-01-19T09:23:17.035459
sh000001,上证指数,4101.9112,-0.0,0.0,0.0,0.0,0.0,2026-01-19T09:24:17.074155
sz399006,创业板指,0.0,-100.0,0.0,0.0,0.0,0.0,2026-01-19T09:24:17.074155
