序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,000670,盈方微,9.961190223693848,8.5,38312841,6985834267.5,7180164608.0,0.548436164855957,834333709,092500,092500,0,1/1,1,半导体
2,002358,森源电气,10.0,7.81,157362683,7261392032.62,7261401982.559999,2.167114496231079,175973350,092500,092500,0,3/3,3,电网设备
3,002498,汉缆股份,10.0,5.28,93986387,17565482880.0,17565482880.0,0.5350629091262817,523039693,092500,092500,0,3/3,3,电网设备
4,002931,锋龙股份,10.004413604736328,74.77,37985478,15047726288.56,16337682853.119999,0.25243332982063293,1847018561,092500,092500,0,15/15,2,通用设备
5,600986,浙文互联,10.044150352478027,9.97,1696413392,14829119398.140001,14829119418.080002,11.443012237548828,186685617,092500,102239,2,8/4,1,文化传媒
6,603078,江化微,9.990663528442383,23.56,86112860,9085613562.88,9085613562.88,0.9477935433387756,799580575,092502,092502,0,2/2,1,电子化学
7,600391,航发科技,9.995241165161133,46.22,741741248,15258579342.74,15258579019.199999,4.863582134246826,168507812,093019,093019,0,2/2,2,航天航空
8,601616,广电电气,9.920635223388672,5.54,398341248,4729361267.26,4729361228.4800005,8.522205352783203,195148162,093040,093040,0,3/3,3,电网设备
9,002969,嘉美包装,10.0,18.92,451070192,19234380925.760002,19350393673.600002,2.3476474285125732,157085059,093048,093048,0,23/16,2,包装材料
10,002201,九鼎新材,10.023677825927734,13.94,2646762144,8392206474.799999,9083809185.6,32.120872497558594,64561994,093115,141818,7,5/3,2,玻璃玻纤
11,601677,明泰铝业,9.986772537231445,16.63,831523984,20255450207.01,20679798000.16,4.143417835235596,196732018,093308,093308,0,1/1,1,有色金属
12,600187,国中水务,9.960159301757812,2.76,217789646,4454035844.28,4454035847.04,4.935047626495361,57205968,093414,093605,1,1/1,1,公用事业
