序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,000670,盈方微,9.961190223693848,8.5,37883591,6985834267.5,7180164608.0,0.5422915816307068,911812059,092500,092500,0,1/1,1,半导体
2,002358,森源电气,10.0,7.81,155765538,7261392032.62,7261401982.559999,2.1451194286346436,180410992,092500,092500,0,3/3,3,电网设备
3,002498,汉缆股份,10.0,5.28,93086500,17565482880.0,17565482880.0,0.5299398899078369,570611083,092500,092500,0,3/3,3,电网设备
4,002931,锋龙股份,10.004413604736328,74.77,36706911,15047726288.56,16337682853.119999,0.24393659830093384,1988894636,092500,092500,0,15/15,2,通用设备
5,600986,浙文互联,10.044150352478027,9.97,1677715056,14829119398.140001,14829119418.080002,11.316920280456543,230066683,092500,102239,2,8/4,1,文化传媒
6,603078,江化微,9.990663528442383,23.56,85726429,9085613562.88,9085613562.88,0.9435403347015381,828964654,092502,092502,0,2/2,1,电子化学
7,600391,航发科技,9.995241165161133,46.22,725134400,15258579342.74,15258579019.199999,4.754745960235596,169649446,093019,093019,0,2/2,2,航天航空
8,601616,广电电气,9.920635223388672,5.54,394810048,4729361267.26,4729361228.4800005,8.447539329528809,205984956,093040,093040,0,3/3,3,电网设备
9,002969,嘉美包装,10.0,18.92,450240432,19234380925.760002,19350393673.600002,2.3433334827423096,160344143,093048,093048,0,23/16,2,包装材料
10,002201,九鼎新材,10.023677825927734,13.94,2637538320,8392206474.799999,9083809185.6,32.010963439941406,69803156,093115,141818,7,5/3,2,玻璃玻纤
11,601677,明泰铝业,9.986772537231445,16.63,827983136,20255450207.01,20679798000.16,4.125936985015869,223298776,093308,093308,0,1/1,1,有色金属
12,600187,国中水务,9.960159301757812,2.76,216370454,4454035844.28,4454035847.04,4.90318489074707,61218180,093414,093605,1,1/1,1,公用事业
13,603926,铁流股份,10.004953384399414,22.21,310787872,5126925550.31,5213055930.31,6.211029529571533,41321171,093426,093950,2,2/2,2,汽车零部
14,688380,中微半导,19.99419593811035,41.35,770312960,6990837750.0,16555093080.800001,11.322728157043457,382627097,093451,093551,1,1/1,1,半导体
15,002546,新联电子,10.011000633239746,10.0,1909593456,8012320960.0,8340491040.0,24.271440505981445,43597990,093527,110406,2,4/3,2,电网设备
16,603421,鼎信通讯,10.0,7.92,282703568,5165348847.12,5165348855.04,5.543160438537598,67417859,093603,093821,1,1/1,1,通信服务
17,003039,顺控发展,9.982383728027344,18.73,228412892,11566125812.9,11566125925.28,2.0125842094421387,207236212,093651,093651,0,1/1,1,公用事业
18,003035,南网能源,9.9609375,5.63,506291680,21325757570.81,21325757553.92,2.417685031890869,196804700,093733,093733,0,1/1,1,专业服务
19,002208,合肥城建,10.034602165222168,15.9,1140677584,12769041689.7,12772341019.2,9.144679069519043,188690022,094115,102657,2,3/2,1,房地产开
20,600955,维远股份,9.9893159866333,20.59,453471376,11324500000.0,11324500000.0,4.095795631408691,61273781,094134,094325,2,1/1,1,化学原料
21,600649,城投控股,10.107526779174805,5.12,448252544,12823043932.16,12823043932.16,3.5564463138580322,148894632,094216,095158,1,1/1,1,房地产开
22,603320,迪贝电气,9.990530014038086,23.23,179682544,3464666295.69,3464666295.69,5.270742893218994,131240161,094628,094628,0,4/2,1,电机
23,002291,遥望科技,10.014727592468262,7.47,534706064,6492365766.9,6988523839.2,8.484445571899414,343368261,094906,094906,0,1/1,1,互联网服
24,603916,苏博特,10.046082496643066,11.94,238632635,5018684953.62,5089966789.44,4.896326541900635,154473487,095210,095210,0,1/1,1,化学制品
25,603616,韩建河山,10.070671081542969,6.23,204896726,2394145390.0,2437911140.0,8.783534049987793,86548362,095254,095254,0,1/1,1,水泥建材
26,605089,味知香,10.003650665283203,30.13,151799515,4157940000.0,4157940000.0,3.7196297645568848,118609848,095353,095353,0,1/1,1,食品饮料
27,000048,京基智农,10.006540298461914,16.82,283871408,8853367631.0,8919347545.92,3.293379306793213,320118626,095606,095606,0,1/1,1,农牧饲渔
28,600774,汉商集团,10.018903732299805,11.64,484389472,3431962404.84,3434177136.0,14.753108978271484,86324568,095722,095919,1,2/2,2,化学制药
29,002810,山东赫达,10.0,17.49,326535280,5644195556.339999,6095308934.879999,5.963357925415039,239188797,100527,100527,0,1/1,1,化学制品
30,002165,红 宝 丽,9.96216869354248,8.72,712628768,6344929205.120001,6411553004.8,11.575819969177246,438563680,100833,100833,0,1/1,1,化学制品
31,605366,宏柏新材,10.077519416809082,7.1,314347456,4616126975.9,4616127025.599999,6.992226600646973,94371460,100905,100905,0,1/1,1,化学制品
32,002809,红墙股份,10.0,12.1,167234761,1683333608.0,2560510197.2999997,10.1900053024292,132289784,101157,101157,0,1/1,1,化学制品
33,600610,中毅达,9.961315155029297,11.37,892920272,8058222635.849999,12180392292.96,11.395001411437988,85344504,101352,101519,1,1/1,1,化学原料
34,600230,沧州大化,10.0,18.15,562033296,7513392422.249999,7513392295.2,7.693792343139648,80397603,101418,101418,0,2/2,2,化学制品
35,300927,江天化学,19.992082595825195,30.31,554688608,4270343468.2999997,4375551600.0,13.6370849609375,117363351,101430,101430,0,1/1,1,化学原料
36,600403,大有能源,10.044978141784668,7.34,532769632,17548563030.68,17548563016.0,3.163439989089966,195393002,101859,101859,0,1/1,1,煤炭行业
37,002181,粤 传 媒,10.029498100280762,11.19,1094948144,12695280825.39,12992240989.439999,8.934123992919922,346187961,103339,103339,0,8/4,1,文化传媒
38,300242,佳云科技,19.92481231689453,6.38,736284752,4048460121.64,4048462380.16,19.115211486816406,308104197,103551,103551,0,1/1,1,文化传媒
39,600539,狮头股份,10.009532928466797,11.54,185496348,2654200000.0,2654200000.0,7.181951522827148,131795547,103641,103641,0,1/1,1,环保行业
40,600838,上海九百,10.007819175720215,14.07,809860832,5640409472.67,5640409514.88,15.022139549255371,176685347,104834,104834,0,1/1,1,商业百货
41,000031,大悦城,10.169490814208984,3.25,205774327,13930490278.25,13930518368.0,1.5255894660949707,79370759,105839,110045,2,1/1,1,房地产开
42,000523,红棉股份,10.129870414733887,4.24,493097568,5618679052.96,7782386287.360001,9.103126525878906,98099620,110427,110654,1,1/1,1,食品饮料
43,600675,中华企业,10.144927024841309,3.04,527679920,18380251406.24,18380251299.84,2.9634416103363037,40587195,130011,131402,1,1/1,1,房地产开
44,000417,合百集团,10.035842895507812,9.21,846235664,7174842823.710001,7182733555.68,12.25599479675293,265349125,130303,130303,0,1/1,1,商业百货
45,603216,梦天家居,10.00400161743164,54.98,447020432,12243496200.0,12243496200.0,3.769170045852661,37397286,130453,133241,1,3/2,1,装修装饰
46,002716,湖南白银,10.026619911193848,12.4,5389997568,28828192452.0,35006299136.0,19.653465270996094,253626004,131842,131842,0,1/1,1,贵金属
47,002637,赞宇科技,9.981851577758789,12.12,464777200,5365804578.0,5701260216.96,8.87668228149414,239074720,132248,132248,0,1/1,1,化学制品
48,000506,招金黄金,10.01878547668457,17.57,1553066832,16315227222.77,16322842043.2,9.92526626586914,21119842,132639,142836,5,2/2,2,贵金属
49,002584,西陇科学,10.0217866897583,10.1,1181852528,4731107922.7,5910685801.599999,25.930009841918945,293295435,134630,134630,0,1/1,1,电子化学
50,000949,新乡化纤,10.029498100280762,7.46,1059591440,12680916531.98,12684461203.2,8.700815200805664,129033053,134936,134936,0,2/2,2,化纤行业
51,601179,中国西电,10.027854919433594,15.8,9279674880,80988941161.6,80988941414.40001,11.772942543029785,692139824,135059,135059,0,2/2,2,电网设备
52,920471,美邦科技,29.940563201904297,17.49,224941679,927505316.43,1455167999.9999998,26.383865356445312,38114522,135059,135059,0,1/1,1,化学原料
53,601212,白银有色,10.028247833251953,7.79,4124231008,57683193440.69,57683192576.0,7.550570011138916,23936333,140408,143404,2,1/1,1,有色金属
54,603737,三棵树,10.004547119140625,48.38,636201520,35695609343.740005,35695609295.36,1.8515833616256714,146927495,141508,141508,0,1/1,1,装修建材
