序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,000670,盈方微,9.961190223693848,8.5,37464541,6985834267.5,7180164608.0,0.5362930297851562,933106259,092500,092500,0,1/1,1,半导体
2,002358,森源电气,10.0,7.81,155401592,7261392032.62,7261401982.559999,2.1401073932647705,173298425,092500,092500,0,3/3,3,电网设备
3,002498,汉缆股份,10.0,5.28,92441232,17565482880.0,17565482880.0,0.5262663960456848,601877184,092500,092500,0,3/3,3,电网设备
4,002931,锋龙股份,10.004413604736328,74.77,35540499,15047726288.56,16337682853.119999,0.23618517816066742,2016813754,092500,092500,0,15/15,2,通用设备
5,600986,浙文互联,10.044150352478027,9.97,1596788096,14829119398.140001,14829119418.080002,10.77118968963623,274945122,092500,102239,2,8/4,1,文化传媒
6,603078,江化微,9.990663528442383,23.56,85118581,9085613562.88,9085613562.88,0.9368501305580139,861204158,092502,092502,0,2/2,1,电子化学
7,600391,航发科技,9.995241165161133,46.22,718252240,15258579342.74,15258579019.199999,4.70964241027832,175066430,093019,093019,0,2/2,2,航天航空
8,601616,广电电气,9.920635223388672,5.54,393269936,4729361267.26,4729361228.4800005,8.414974212646484,208753294,093040,093040,0,3/3,3,电网设备
9,002969,嘉美包装,10.0,18.92,448110976,19234380925.760002,19350393673.600002,2.3322625160217285,163550156,093048,093048,0,23/16,2,包装材料
10,002201,九鼎新材,10.023677825927734,13.94,2625388032,8392206474.799999,9083809185.6,31.866182327270508,73029875,093115,141818,7,5/3,2,玻璃玻纤
11,601677,明泰铝业,9.986772537231445,16.63,824377744,20255450207.01,20679798000.16,4.108137607574463,235526815,093308,093308,0,1/1,1,有色金属
12,600187,国中水务,9.960159301757812,2.76,215728202,4454035844.28,4454035847.04,4.888765335083008,61906524,093414,093605,1,1/1,1,公用事业
13,603926,铁流股份,10.004953384399414,22.21,309424400,5126925550.31,5213055930.31,6.18443489074707,61809674,093426,093950,2,2/2,2,汽车零部
14,688380,中微半导,19.99419593811035,41.35,763637840,6990837750.0,16555093080.800001,11.22724437713623,398055981,093451,093551,1,1/1,1,半导体
15,002546,新联电子,10.011000633239746,10.0,1907008448,8012320960.0,8340491040.0,24.239177703857422,45277990,093527,110406,2,4/3,2,电网设备
16,603421,鼎信通讯,10.0,7.92,281337376,5165348847.12,5165348855.04,5.5167107582092285,68453003,093603,093821,1,1/1,1,通信服务
17,003039,顺控发展,9.982383728027344,18.73,227950261,11566125812.9,11566125925.28,2.008584499359131,213735522,093651,093651,0,1/1,1,公用事业
18,003035,南网能源,9.9609375,5.63,499746240,21325757570.81,21325757553.92,2.3869924545288086,207697624,093733,093733,0,1/1,1,专业服务
19,002208,合肥城建,10.034602165222168,15.9,1136154992,12769041689.7,12772341019.2,9.109260559082031,196114368,094115,102657,2,3/2,1,房地产开
20,600955,维远股份,9.9893159866333,20.59,451556512,11324500000.0,11324500000.0,4.07888650894165,63264834,094134,094325,2,1/1,1,化学原料
21,600649,城投控股,10.107526779174805,5.12,447354256,12823043932.16,12823043932.16,3.54944109916687,155048606,094216,095158,1,1/1,1,房地产开
22,603320,迪贝电气,9.990530014038086,23.23,179083210,3464666295.69,3464666295.69,5.253444671630859,131895247,094628,094628,0,4/2,1,电机
23,002291,遥望科技,10.014727592468262,7.47,530939696,6492365766.9,6988523839.2,8.426433563232422,357123519,094906,094906,0,1/1,1,互联网服
24,603916,苏博特,10.046082496643066,11.94,237307295,5018684953.62,5089966789.44,4.869918346405029,159735445,095210,095210,0,1/1,1,化学制品
25,603616,韩建河山,10.070671081542969,6.23,201488293,2394145390.0,2437911140.0,8.641168594360352,92633203,095254,095254,0,1/1,1,水泥建材
26,605089,味知香,10.003650665283203,30.13,150913693,4157940000.0,4157940000.0,3.6983253955841064,121125703,095353,095353,0,1/1,1,食品饮料
27,000048,京基智农,10.006540298461914,16.82,283711616,8853367631.0,8919347545.92,3.291574478149414,320153948,095606,095606,0,1/1,1,农牧饲渔
28,600774,汉商集团,10.018903732299805,11.64,462662240,3431962404.84,3434177136.0,14.120024681091309,116401455,095722,095919,1,2/2,2,化学制药
29,002810,山东赫达,10.0,17.49,324462704,5644195556.339999,6095308934.879999,5.926637649536133,242826717,100527,100527,0,1/1,1,化学制品
30,002165,红 宝 丽,9.96216869354248,8.72,708983808,6344929205.120001,6411553004.8,11.518373489379883,464230128,100833,100833,0,1/1,1,化学制品
31,605366,宏柏新材,10.077519416809082,7.1,313938208,4616126975.9,4616127025.599999,6.98336124420166,95703704,100905,100905,0,1/1,1,化学制品
32,002809,红墙股份,10.0,12.1,166085261,1683333608.0,2560510197.2999997,10.121718406677246,132664884,101157,101157,0,1/1,1,化学制品
33,600610,中毅达,9.961315155029297,11.37,887915200,8058222635.849999,12180392292.96,11.332890510559082,118662015,101352,101519,1,1/1,1,化学原料
34,600230,沧州大化,10.0,18.15,560399792,7513392422.249999,7513392295.2,7.672051429748535,73213833,101418,101418,0,2/2,2,化学制品
35,300927,江天化学,19.992082595825195,30.31,552036480,4270343468.2999997,4375551600.0,13.574978828430176,122558485,101430,101430,0,1/1,1,化学原料
36,600403,大有能源,10.044978141784668,7.34,531620928,17548563030.68,17548563016.0,3.1568939685821533,197590598,101859,101859,0,1/1,1,煤炭行业
37,002181,粤 传 媒,10.029498100280762,11.19,1091955936,12695280825.39,12992240989.439999,8.910554885864258,367398606,103339,103339,0,8/4,1,文化传媒
38,300242,佳云科技,19.92481231689453,6.38,734539184,4048460121.64,4048462380.16,19.072093963623047,324111617,103551,103551,0,1/1,1,文化传媒
39,600539,狮头股份,10.009532928466797,11.54,185182460,2654200000.0,2654200000.0,7.170125484466553,148695877,103641,103641,0,1/1,1,环保行业
40,600838,上海九百,10.007819175720215,14.07,797228800,5640409472.67,5640409514.88,14.798182487487793,192162347,104834,104834,0,1/1,1,商业百货
41,000031,大悦城,10.169490814208984,3.25,204460677,13930490278.25,13930518368.0,1.5161594152450562,80999659,105839,110045,2,1/1,1,房地产开
42,000523,红棉股份,10.129870414733887,4.24,485332512,5618679052.96,7782386287.360001,8.964925765991211,106893732,110427,110654,1,1/1,1,食品饮料
43,600675,中华企业,10.144927024841309,3.04,525310704,18380251406.24,18380251299.84,2.9505515098571777,42812976,130011,131402,1,1/1,1,房地产开
44,000417,合百集团,10.035842895507812,9.21,843708432,7174842823.710001,7182733555.68,12.220771789550781,284747227,130303,130303,0,1/1,1,商业百货
45,603216,梦天家居,10.00400161743164,54.98,446311184,12243496200.0,12243496200.0,3.7633774280548096,38859754,130453,133241,1,3/2,1,装修装饰
46,002716,湖南白银,10.026619911193848,12.4,5372731136,28828192452.0,35006299136.0,19.593570709228516,263330876,131842,131842,0,1/1,1,贵金属
47,002637,赞宇科技,9.981851577758789,12.12,463322800,5365804578.0,5701260216.96,8.849576950073242,241181176,132248,132248,0,1/1,1,化学制品
48,002584,西陇科学,10.0217866897583,10.1,1172192880,4731107922.7,5910685801.599999,25.72583770751953,353322765,134630,134630,0,1/1,1,电子化学
49,000949,新乡化纤,10.029498100280762,7.46,1056597296,12680916531.98,12684461203.2,8.677204132080078,130416585,134936,134936,0,2/2,2,化纤行业
50,601179,中国西电,10.027854919433594,15.8,9252718336,80988941161.6,80988941414.40001,11.739659309387207,867475584,135059,135059,0,2/2,2,电网设备
51,920471,美邦科技,29.940563201904297,17.49,222583100,927505316.43,1455167999.9999998,26.12957191467285,38816186,135059,135059,0,1/1,1,化学原料
52,002112,三变科技,10.013654708862305,24.17,2897103344,6334462723.5,7109153037.6,48.79123306274414,128777518,140448,140836,2,10/6,2,电网设备
53,603737,三棵树,10.004547119140625,48.38,621410208,35695609343.740005,35695609295.36,1.8101460933685303,317928154,141508,141508,0,1/1,1,装修建材
