序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,000670,盈方微,9.961190223693848,8.5,36527841,6985834267.5,7180164608.0,0.5228844285011292,993279459,092500,092500,0,1/1,1,半导体
2,002358,森源电气,10.0,7.81,151919105,7261392032.62,7261401982.559999,2.092148542404175,176783255,092500,092500,0,3/3,3,电网设备
3,002498,汉缆股份,10.0,5.28,89784864,17565482880.0,17565482880.0,0.5111437439918518,636162864,092500,092500,0,3/3,3,电网设备
4,002931,锋龙股份,10.004413604736328,74.77,33802844,15047726288.56,16337682853.119999,0.22463755309581757,2163111726,092500,092500,0,15/15,2,通用设备
5,600986,浙文互联,10.044150352478027,9.97,1510619376,14829119398.140001,14829119418.080002,10.190112113952637,438248737,092500,102239,2,8/4,1,文化传媒
6,603078,江化微,9.990663528442383,23.56,83935869,9085613562.88,9085613562.88,0.9238327145576477,899877898,092502,092502,0,2/2,1,电子化学
7,002995,天地在线,10.019742965698242,22.29,310045488,2505779566.3199997,3955460359.2,12.445473670959473,61979930,093009,093009,0,2/2,2,文化传媒
8,600391,航发科技,9.995241165161133,46.22,701395808,15258579342.74,15258579019.199999,4.599170684814453,187924834,093019,093019,0,2/2,2,航天航空
9,601616,广电电气,9.920635223388672,5.54,388523264,4729361267.26,4729361228.4800005,8.314608573913574,218078776,093040,093040,0,3/3,3,电网设备
10,002969,嘉美包装,10.0,18.92,443420704,19234380925.760002,19350393673.600002,2.307877540588379,172556076,093048,093048,0,23/16,2,包装材料
11,601677,明泰铝业,9.986772537231445,16.63,812894736,20255450207.01,20679798000.16,4.051446437835693,279824146,093308,093308,0,1/1,1,有色金属
12,600187,国中水务,9.960159301757812,2.76,211391690,4454035844.28,4454035847.04,4.791403770446777,69561660,093414,093605,1,1/1,1,公用事业
13,603926,铁流股份,10.004953384399414,22.21,305858448,5126925550.31,5213055930.31,6.11488151550293,56296175,093426,093950,2,2/2,2,汽车零部
