序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,000670,盈方微,9.961190223693848,8.5,38075691,6985834267.5,7180164608.0,0.5450414419174194,873984509,092500,092500,0,1/1,1,半导体
2,002358,森源电气,10.0,7.81,156158381,7261392032.62,7261401982.559999,2.150529623031616,182062807,092500,092500,0,3/3,3,电网设备
3,002498,汉缆股份,10.0,5.28,93467521,17565482880.0,17565482880.0,0.5321090221405029,567941711,092500,092500,0,3/3,3,电网设备
4,002931,锋龙股份,10.004413604736328,74.77,36968606,15047726288.56,16337682853.119999,0.2456756979227066,1962784952,092500,092500,0,15/15,2,通用设备
5,600986,浙文互联,10.044150352478027,9.97,1686319376,14829119398.140001,14829119418.080002,11.374942779541016,217500295,092500,102239,2,8/4,1,文化传媒
6,603078,江化微,9.990663528442383,23.56,85910244,9085613562.88,9085613562.88,0.9455634951591492,821333523,092502,092502,0,2/2,1,电子化学
7,600391,航发科技,9.995241165161133,46.22,737821792,15258579342.74,15258579019.199999,4.837895393371582,162707202,093019,093019,0,2/2,2,航天航空
8,601616,广电电气,9.920635223388672,5.54,395828304,4729361267.26,4729361228.4800005,8.469070434570312,201904192,093040,093040,0,3/3,3,电网设备
9,002969,嘉美包装,10.0,18.92,450344496,19234380925.760002,19350393673.600002,2.34387469291687,158344299,093048,093048,0,23/16,2,包装材料
10,002201,九鼎新材,10.023677825927734,13.94,2641219600,8392206474.799999,9083809185.6,32.05482864379883,67030768,093115,141818,7,5/3,2,玻璃玻纤
11,601677,明泰铝业,9.986772537231445,16.63,829009536,20255450207.01,20679798000.16,4.131004333496094,222059508,093308,093308,0,1/1,1,有色金属
12,600187,国中水务,9.960159301757812,2.76,217050794,4454035844.28,4454035847.04,4.918459415435791,59893380,093414,093605,1,1/1,1,公用事业
13,603926,铁流股份,10.004953384399414,22.21,311161008,5126925550.31,5213055930.31,6.218307018280029,52917012,093426,093950,2,2/2,2,汽车零部
14,688380,中微半导,19.99419593811035,41.35,772858352,6990837750.0,16555093080.800001,11.359138488769531,358537580,093451,093551,1,1/1,1,半导体
15,002546,新联电子,10.011000633239746,10.0,1914880448,8012320960.0,8340491040.0,24.337427139282227,37421000,093527,110406,2,4/3,2,电网设备
16,603421,鼎信通讯,10.0,7.92,284543392,5165348847.12,5165348855.04,5.5787787437438965,63420635,093603,093821,1,1/1,1,通信服务
17,003039,顺控发展,9.982383728027344,18.73,228843682,11566125812.9,11566125925.28,2.0163087844848633,206554440,093651,093651,0,1/1,1,公用事业
18,003035,南网能源,9.9609375,5.63,509253056,21325757570.81,21325757553.92,2.4315714836120605,189507094,093733,093733,0,1/1,1,专业服务
19,002208,合肥城建,10.034602165222168,15.9,1143161472,12769041689.7,12772341019.2,9.164131164550781,170260014,094115,102657,2,3/2,1,房地产开
20,600955,维远股份,9.9893159866333,20.59,454453520,11324500000.0,11324500000.0,4.10446834564209,59225076,094134,094325,2,1/1,1,化学原料
21,600649,城投控股,10.107526779174805,5.12,448958688,12823043932.16,12823043932.16,3.56195330619812,138124103,094216,095158,1,1/1,1,房地产开
22,603320,迪贝电气,9.990530014038086,23.23,179905552,3464666295.69,3464666295.69,5.277179718017578,130898680,094628,094628,0,4/2,1,电机
23,002291,遥望科技,10.014727592468262,7.47,537277984,6492365766.9,6988523839.2,8.524060249328613,319205799,094906,094906,0,1/1,1,互联网服
24,603916,苏博特,10.046082496643066,11.94,239552015,5018684953.62,5089966789.44,4.914645671844482,149199589,095210,095210,0,1/1,1,化学制品
25,603616,韩建河山,10.070671081542969,6.23,205488576,2394145390.0,2437911140.0,8.80825424194336,85986416,095254,095254,0,1/1,1,水泥建材
26,605089,味知香,10.003650665283203,30.13,152572350,4157940000.0,4157940000.0,3.7382166385650635,117701428,095353,095353,0,1/1,1,食品饮料
27,000048,京基智农,10.006540298461914,16.82,284281808,8853367631.0,8919347545.92,3.2980151176452637,319173342,095606,095606,0,1/1,1,农牧饲渔
28,600774,汉商集团,10.018903732299805,11.64,485107664,3431962404.84,3434177136.0,14.774035453796387,84763644,095722,095919,1,2/2,2,化学制药
29,002810,山东赫达,10.0,17.49,326846592,5644195556.339999,6095308934.879999,5.968873500823975,237828075,100527,100527,0,1/1,1,化学制品
