序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,000670,盈方微,9.961190223693848,8.5,7620250,6985834267.5,7180164608.0,0.1090814620256424,1442019900,092500,092500,0,1/1,1,半导体
2,002358,森源电气,10.0,7.81,76337135,7261392032.62,7261401982.559999,1.051274061203003,227895167,092500,092500,0,3/3,3,电网设备
3,002498,汉缆股份,10.0,5.28,31179773,17565482880.0,17565482880.0,0.17750592529773712,808116883,092500,092500,0,3/3,3,电网设备
4,002931,锋龙股份,10.004413604736328,74.77,15908364,15047726288.56,16337682853.119999,0.10571938753128052,2922612451,092500,092500,0,15/15,2,通用设备
5,600986,浙文互联,10.044150352478027,9.97,147828051,14829119398.140001,14829119418.080002,0.9968767762184143,1418586564,092500,092500,0,8/4,1,文化传媒
6,603078,江化微,9.990663528442383,23.56,13616266,9085613562.88,9085613562.88,0.1498662233352661,1593449029,092502,092502,0,2/2,1,电子化学
