序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,000670,盈方微,9.961190223693848,8.5,17066649,6985834267.5,7180164608.0,0.2443036586046219,1364230101,092500,092500,0,1/1,1,半导体
2,002358,森源电气,10.0,7.81,106103388,7261392032.62,7261401982.559999,1.4611990451812744,228609782,092500,092500,0,3/3,3,电网设备
3,002498,汉缆股份,10.0,5.28,52387526,17565482880.0,17565482880.0,0.2982413172721863,785785017,092500,092500,0,3/3,3,电网设备
4,002931,锋龙股份,10.004413604736328,74.77,19871399,15047726288.56,16337682853.119999,0.13205581903457642,2743059549,092500,092500,0,15/15,2,通用设备
5,600986,浙文互联,10.044150352478027,9.97,279550688,14829119398.140001,14829119418.080002,1.885146975517273,1395557858,092500,092500,0,8/4,1,文化传媒
6,603078,江化微,9.990663528442383,23.56,37636605,9085613562.88,9085613562.88,0.4142439663410187,1446940250,092502,092502,0,2/2,1,电子化学
7,002995,天地在线,10.019742965698242,22.29,196506698,2505779566.3199997,3955460359.2,7.9143967628479,360358551,093009,093009,0,2/2,2,文化传媒
8,600391,航发科技,9.995241165161133,46.22,430004256,15258579342.74,15258579019.199999,2.820554494857788,848109268,093019,093019,0,2/2,2,航天航空
9,601616,广电电气,9.920635223388672,5.54,294834816,4729361267.26,4729361228.4800005,6.33361291885376,307090953,093040,093040,0,3/3,3,电网设备
10,002969,嘉美包装,10.0,18.92,387690576,19234380925.760002,19350393673.600002,2.0181353092193604,118770659,093048,093048,0,23/16,2,包装材料
11,002527,新时达,9.98810863494873,18.5,269852816,9791686068.0,12266633976.0,2.8000245094299316,995651037,093057,093057,0,1/1,1,专用设备
12,002201,九鼎新材,10.023677825927734,13.94,574668672,8392206474.799999,9083809185.6,6.991591453552246,860851875,093115,093115,0,5/3,2,玻璃玻纤
13,002218,拓日新能,10.0,5.39,160840128,7505026562.11,7616180732.16,2.24845290184021,503513318,093215,093215,0,5/3,1,光伏设备
