序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,000670,盈方微,10.0,9.35,37252270,7684417694.25,7898181068.799999,0.48477673530578613,1114861275,092500,092500,0,2/2,2,半导体
2,000880,潍柴重机,10.003290176391602,33.43,350139072,7589505924.0,15506466988.64,4.613463401794434,827016746,092500,092500,0,1/1,1,通用设备
3,002279,久其软件,10.046189308166504,9.53,219482295,7526101635.969999,8216831413.919999,2.916281223297119,532307003,092500,092500,0,1/1,1,软件开发
4,002931,锋龙股份,10.004012107849121,82.25,139426252,16553102678.0,17972106656.0,0.8422967791557312,1938447273,092500,092500,0,16/16,3,通用设备
5,301023,奕帆传动,20.0,55.92,187038196,2337795546.2400002,4371079068.0,8.000622749328613,228380299,092500,092500,0,1/1,1,电机
6,603078,江化微,10.016977310180664,25.92,32489554,9995717468.16,9995717468.16,0.3250347375869751,740291918,092503,092503,0,3/3,2,电子化学
7,002876,三利谱,10.011919021606445,27.69,131130462,4124409162.9,4814873767.08,3.1795051097869873,168398396,093000,093000,0,1/1,1,光学光电
8,301031,中熔电气,20.0,143.4,676579024,9868455312.0,14099443632.0,6.8629255294799805,377145728,093000,093000,0,1/1,1,电网设备
9,002809,红墙股份,10.0,13.31,345589456,1851666968.8,2816561217.03,18.782297134399414,121384458,093012,093142,2,2/2,2,化学制品
10,603608,天创时尚,10.050251007080078,10.95,155044250,4595901916.5,4595901938.4,3.4034974575042725,133421370,093100,093109,1,1/1,1,纺织服装
11,002437,誉衡药业,10.031347274780273,3.51,656093296,7368291333.0,7834418729.28,8.957681655883789,165861540,093145,094815,1,1/1,1,化学制药
12,000048,京基智农,9.98810863494873,18.5,503585280,9737651675.0,9810221736.0,5.227456569671631,102689004,093151,095051,3,2/2,2,农牧饲渔
13,002498,汉缆股份,10.03787899017334,5.81,1644278000,19328684760.0,19328684760.0,8.592914581298828,310926617,093154,093154,0,4/4,4,电网设备
14,601616,广电电气,9.9277982711792,6.09,1678731216,5198882692.71,5198882650.08,33.800392150878906,129365844,093217,103014,2,4/4,4,电网设备
15,603023,威帝股份,10.09009075164795,6.11,382446688,3410097356.77,3410097362.88,11.331938743591309,144943253,093307,110543,1,1/1,1,汽车零部
16,002995,天地在线,10.005078315734863,21.66,418499456,2434956725.28,3843664036.8,17.655637741088867,274542860,093312,093312,0,3/2,1,文化传媒
17,000066,中国长城,10.0,17.82,2222348064,57480010913.16,57483739748.16,3.9358179569244385,1869158617,093315,093315,0,1/1,1,计算机设
18,600841,动力新科,10.0,7.92,269446032,8260753913.28,10991548592.64,3.3678464889526367,169831229,093551,093551,0,4/2,1,汽车整车
19,688047,龙芯中科,20.0,177.72,2051582000,71265720000.0,71265720000.0,2.9891886711120605,745527758,093618,093821,1,1/1,1,半导体
20,603926,铁流股份,9.995497703552246,24.43,729706608,5639387266.73,5734126806.73,13.126432418823242,62284162,093737,101510,2,3/3,3,汽车零部
21,603991,至正股份,10.0,86.13,231095956,6419699377.74,13152887322.3,3.6982626914978027,149108256,093947,093947,0,1/1,1,塑料制品
22,600173,卧龙新能,9.943977355957031,7.85,301459776,5498267515.4,5498973984.0,5.541529178619385,109206060,093949,094204,1,1/1,1,房地产开
23,002196,方正电机,10.011778831481934,18.68,1320541536,9121171402.76,9262887764.48,15.166138648986816,543971836,094457,094457,0,4/2,1,电机
24,605287,德才股份,9.994964599609375,43.69,270135776,6116600000.0,6116600000.0,4.561814308166504,78460249,094523,095241,1,6/3,1,装修装饰
25,001202,炬申股份,10.027247428894043,20.19,349437312,2358675651.4500003,3365493510.9,15.068953514099121,350835371,094533,094954,3,1/1,1,物流行业
26,002077,大港股份,10.02967357635498,18.54,772676272,10759661431.02,10759661412.48,7.3655242919921875,349506643,094651,094651,0,1/1,1,半导体
27,600649,城投控股,9.9609375,5.63,962600736,14100339323.84,14100339323.84,7.027429103851318,100114574,094721,095721,2,2/2,2,房地产开
28,000036,华联控股,9.98217487335205,6.17,571070000,8645101565.11,8661561502.4,6.840737819671631,90844982,094724,100521,2,1/1,1,房地产开
29,000045,深纺织Ａ,10.0,13.64,371604592,6233778020.360001,6908958115.84,6.085228443145752,254271287,094803,094803,0,1/1,1,光学光电
30,002716,湖南白银,10.0,13.64,4801639680,31711011697.2,38506929049.6,15.38294506072998,188769566,095036,104330,3,6/3,2,贵金属
31,002240,盛新锂能,9.988214492797852,37.33,2531597856,34078882592.26,34167920241.76,7.638545036315918,441484215,095330,095548,1,1/1,1,能源金属
32,001389,广合科技,9.996545791625977,95.51,984935072,14437096473.070002,40657413507.04,6.970859050750732,316873527,095418,102930,1,1/1,1,电子元件
33,001203,大中矿业,10.010764122009277,30.66,919755776,40327600609.38,47004246045.12,2.347158908843994,512163036,095545,095545,0,1/1,1,钢铁行业
34,920427,华维设计,29.957204818725586,18.22,234249493,922299388.0799999,1878390900.0,26.29520034790039,65130050,095650,095735,1,1/1,1,工程咨询
35,002913,奥士康,9.992467880249023,43.81,243780234,13216750367.34,13903564030.720001,1.8982197046279907,228955441,095736,095736,0,1/1,1,电子元件
36,603313,梦百合,9.979209899902344,10.58,261521016,6036809243.3,6036809190.4,4.468445301055908,83032220,100018,100018,0,1/1,1,装修建材
37,002662,峰璟股份,9.951457023620605,4.53,545380576,6794914383.0,6795000000.0,8.173663139343262,55822737,100127,101936,1,1/1,1,汽车零部
38,002799,环球印务,10.01137638092041,9.67,126594742,3094746186.0,3094786800.0,4.253267765045166,236338668,100306,100306,0,1/1,1,包装材料
39,002782,可立克,10.019268035888672,22.84,529114800,11111687408.0,11327818125.44,4.921823024749756,153452824,100506,100506,0,1/1,1,电子元件
40,600759,洲际油气,9.97150993347168,3.86,1697482704,15994627110.8,16015175820.8,10.905474662780762,156656671,100514,101305,3,1/1,1,石油行业
41,002156,通富微电,9.998040199279785,56.11,6839740672,85144244176.42,85152362732.31999,8.366921424865723,2187723289,100706,100706,0,4/2,1,半导体
42,600986,浙文互联,10.03009033203125,10.97,2723823552,16316493460.140001,16316493482.080002,17.594839096069336,369267971,100816,100840,1,9/5,2,文化传媒
43,601212,白银有色,10.012836456298828,8.57,4027098384,63458917559.270004,63458916608.0,6.515953063964844,122052226,101518,105936,6,2/2,2,有色金属
44,603090,宏盛股份,10.001212120056152,90.74,224937644,9074000000.0,9074000000.0,2.5700020790100098,169828802,101925,101925,0,1/1,1,通用设备
45,600676,交运股份,9.955257415771484,9.83,376636576,10110085639.52,10110085639.52,3.9028069972991943,166931487,102521,102521,0,1/1,1,汽车零部
46,000688,国城矿业,10.007880210876465,27.92,1033122848,33086969737.120003,33087090519.04,3.2134783267974854,354645451,103033,103033,0,1/1,1,有色金属
47,603311,金海高科,10.026738166809082,16.46,177026357,3882649109.2200003,3882649109.2200003,4.726096153259277,143170726,103128,103128,0,1/1,1,家电行业
48,002290,禾盛新材,10.0,64.02,655428032,15837936929.099998,15884151366.599998,4.237713813781738,244492380,103821,103821,0,1/1,1,家电行业
49,603712,七一二,9.985734939575195,23.13,782444320,17856360000.0,17856360000.0,4.525226593017578,542948994,104531,104531,0,1/1,1,通信设备
50,002851,麦格米特,10.0,113.85,2507570768,52128199049.85,62626294684.799995,4.977157115936279,714268486,105154,105154,0,1/1,1,电源设备
51,603052,可川科技,9.993510246276855,50.85,422966592,9554576789.7,9554576789.7,4.671214580535889,205004520,105529,105529,0,4/2,1,电子元件
52,600770,综艺股份,9.964412689208984,6.18,483264464,8034000000.0,8034000000.0,6.217081546783447,298945776,105603,105603,0,1/1,1,综合行业
53,002545,东方铁塔,10.016764640808105,26.25,611944800,29666797335.0,32656629600.0,2.158019542694092,307739853,105733,105733,0,1/1,1,化肥行业
54,600714,金瑞矿业,10.0,15.18,243023680,4374515824.14,4374515808.96,5.845449924468994,273106416,110109,110109,0,1/1,1,化学原料
55,000657,中钨高新,10.002638816833496,41.68,3242327248,60213224067.84,94972231392.0,5.570683002471924,701618279,110136,110430,1,1/1,1,小金属
56,000506,招金黄金,10.017074584960938,19.33,1726259056,17949535698.129997,17957913300.8,10.070881843566895,150774,110327,110948,4,3/2,1,贵金属
57,000700,模塑科技,9.992862701416016,15.41,1091510912,14146617144.49,14146617190.72,8.11458969116211,856785213,110627,110627,0,1/1,1,汽车零部
58,002185,华天科技,10.007758140563965,14.18,4001252224,46200422023.68,46210941768.64,9.0689115524292,3237050104,110721,110721,0,1/1,1,半导体
