序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,000670,盈方微,10.0,9.35,36796925,7684417694.25,7898181068.799999,0.47885116934776306,1125086435,092500,092500,0,2/2,2,半导体
2,000880,潍柴重机,10.003290176391602,33.43,348174720,7589505924.0,15506466988.64,4.587580680847168,841072724,092500,092500,0,1/1,1,通用设备
3,002279,久其软件,10.046189308166504,9.53,218646514,7526101635.969999,8216831413.919999,2.9051761627197266,549150325,092500,092500,0,1/1,1,软件开发
4,002931,锋龙股份,10.004012107849121,82.25,139311102,16553102678.0,17972106656.0,0.8416011333465576,1939220423,092500,092500,0,16/16,3,通用设备
5,301023,奕帆传动,20.0,55.92,186858134,2337795546.2400002,4371079068.0,7.992920398712158,228633058,092500,092500,0,1/1,1,电机
6,603078,江化微,10.016977310180664,25.92,31947826,9995717468.16,9995717468.16,0.31961512565612793,776823566,092503,092503,0,3/3,2,电子化学
7,002876,三利谱,10.011919021606445,27.69,130626504,4124409162.9,4814873767.08,3.1672861576080322,169132181,093000,093000,0,1/1,1,光学光电
8,301031,中熔电气,20.0,143.4,675152480,9868455312.0,14099443632.0,6.8484697341918945,374772171,093000,093000,0,1/1,1,电网设备
9,002809,红墙股份,10.0,13.31,343358688,1851666968.8,2816561217.03,18.661823272705078,123436860,093012,093142,2,2/2,2,化学制品
10,603608,天创时尚,10.050251007080078,10.95,154423385,4595901916.5,4595901938.4,3.389988422393799,135087960,093100,093109,1,1/1,1,纺织服装
11,002437,誉衡药业,10.031347274780273,3.51,654612784,7368291333.0,7834418729.28,8.937588691711426,167460345,093145,094815,1,1/1,1,化学制药
12,000048,京基智农,9.98810863494873,18.5,503370688,9737651675.0,9810221736.0,5.225253105163574,104391004,093151,095051,3,2/2,2,农牧饲渔
13,002498,汉缆股份,10.03787899017334,5.81,1640283040,19328684760.0,19328684760.0,8.572246551513672,314333601,093154,093154,0,4/4,4,电网设备
14,601616,广电电气,9.9277982711792,6.09,1675871968,5198882692.71,5198882650.08,33.74539566040039,142223661,093217,103014,2,4/4,4,电网设备
15,603023,威帝股份,10.09009075164795,6.11,317815040,3410097356.77,3410097362.88,9.427802085876465,61698346,093307,093307,0,1/1,1,汽车零部
16,002995,天地在线,10.005078315734863,21.66,418038096,2434956725.28,3843664036.8,17.636690139770508,288154004,093312,093312,0,3/2,1,文化传媒
17,000066,中国长城,10.0,17.82,2206461152,57480010913.16,57483739748.16,3.9081788063049316,1929232011,093315,093315,0,1/1,1,计算机设
18,600841,动力新科,10.0,7.92,268892432,8260753913.28,10991548592.64,3.361144781112671,174217325,093551,093551,0,4/2,1,汽车整车
