序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,000670,盈方微,10.0,9.35,28842880,7684417694.25,7898181068.799999,0.3753424286842346,1338339365,092500,092500,0,2/2,2,半导体
2,000880,潍柴重机,10.003290176391602,33.43,291341712,7589505924.0,15506466988.64,3.8387441635131836,1336515420,092500,092500,0,1/1,1,通用设备
3,002279,久其软件,10.046189308166504,9.53,185607900,7526101635.969999,8216831413.919999,2.46618914604187,715952971,092500,092500,0,1/1,1,软件开发
4,002931,锋龙股份,10.004012107849121,82.25,114953752,16553102678.0,17972106656.0,0.6944544315338135,2138704473,092500,092500,0,16/16,3,通用设备
5,301023,奕帆传动,20.0,55.92,172086866,2337795546.2400002,4371079068.0,7.361074447631836,247078270,092500,092500,0,1/1,1,电机
6,603078,江化微,10.016977310180664,25.92,25690919,9995717468.16,9995717468.16,0.2570192515850067,887144088,092503,092503,0,3/3,2,电子化学
7,002876,三利谱,10.011919021606445,27.69,106856301,4124409162.9,4814873767.08,2.590956211090088,186899193,093000,093000,0,1/1,1,光学光电
8,301031,中熔电气,20.0,143.4,597595456,9868455312.0,14099443632.0,6.06256103515625,413209681,093000,093000,0,1/1,1,电网设备
9,002809,红墙股份,10.0,13.31,312369536,1851666968.8,2816561217.03,16.98824119567871,215636042,093012,093142,2,2/2,2,化学制品
10,603608,天创时尚,10.050251007080078,10.95,137526002,4595901916.5,4595901938.4,3.0223264694213867,165691458,093100,093109,1,1/1,1,纺织服装
11,002437,誉衡药业,10.031347274780273,3.51,299164224,7368291333.0,7834418729.28,4.10601282119751,408048756,093145,093145,0,1/1,1,化学制药
12,000048,京基智农,9.98810863494873,18.5,350212480,9737651675.0,9810221736.0,3.6517224311828613,214383476,093151,093451,1,2/2,2,农牧饲渔
13,002498,汉缆股份,10.03787899017334,5.81,1462391376,19328684760.0,19328684760.0,7.651895523071289,656756915,093154,093154,0,4/4,4,电网设备
14,603023,威帝股份,10.09009075164795,6.11,269590816,3410097356.77,3410097362.88,8.013642311096191,162047587,093307,093307,0,1/1,1,汽车零部
15,002995,天地在线,10.005078315734863,21.66,390558512,2434956725.28,3843664036.8,16.50814437866211,560696998,093312,093312,0,3/2,1,文化传媒
16,000066,中国长城,10.0,17.82,1775015552,57480010913.16,57483739748.16,3.1575777530670166,3468413359,093315,093315,0,1/1,1,计算机设
17,600841,动力新科,10.0,7.92,224678752,8260753913.28,10991548592.64,2.8259191513061523,305865426,093551,093551,0,4/2,1,汽车整车
18,688047,龙芯中科,20.0,177.72,1881877872,71265720000.0,71265720000.0,2.7510600090026855,1113213021,093618,093821,1,1/1,1,半导体
19,002239,奥特佳,9.904153823852539,3.44,568830368,11233673962.24,11428826703.36,5.192781448364258,819594448,093812,093812,0,1/1,1,汽车零部
20,603991,至正股份,10.0,86.13,185335087,6419699377.74,13152887322.3,2.985443115234375,266787675,093947,093947,0,1/1,1,塑料制品
21,600173,卧龙新能,9.943977355957031,7.85,220366371,5498267515.4,5498973984.0,4.066638946533203,364589325,093949,094204,1,1/1,1,房地产开
22,001360,南矿集团,10.008410453796387,26.16,98815448,2139394779.36,5336640000.0,4.86420202255249,442417920,094212,094212,0,1/1,1,专用设备
