序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,000670,盈方微,10.0,9.35,39194265,7684417694.25,7898181068.799999,0.5100486278533936,1026530890,092500,092500,0,2/2,2,半导体
2,000880,潍柴重机,10.003290176391602,33.43,366010288,7589505924.0,15506466988.64,4.82258415222168,760027707,092500,092500,0,1/1,1,通用设备
3,002165,红 宝 丽,9.97706413269043,9.59,2714405408,6977966866.64,7051237765.599999,39.25250244140625,303251613,092500,130906,3,2/2,2,化学制品
4,002279,久其软件,10.046189308166504,9.53,224433701,7526101635.969999,8216831413.919999,2.9820711612701416,498529252,092500,092500,0,1/1,1,软件开发
5,002931,锋龙股份,10.004012107849121,82.25,160875736,16553102678.0,17972106656.0,0.9718766212463379,1873717839,092500,092500,0,16/16,3,通用设备
6,301023,奕帆传动,20.0,55.92,188804709,2337795546.2400002,4371079068.0,8.07618522644043,227206538,092500,092500,0,1/1,1,电机
7,603078,江化微,10.016977310180664,25.92,34596772,9995717468.16,9995717468.16,0.34611594676971436,712694972,092503,092503,0,3/3,2,电子化学
8,002876,三利谱,10.011919021606445,27.69,140896725,4124409162.9,4814873767.08,3.41629695892334,149317217,093000,093000,0,1/1,1,光学光电
9,301031,中熔电气,20.0,143.4,693157072,9868455312.0,14099443632.0,7.0309157371521,354960744,093000,093000,0,1/1,1,电网设备
10,002809,红墙股份,10.0,13.31,351054528,1851666968.8,2816561217.03,19.07744026184082,107575333,093012,093142,2,2/2,2,化学制品
11,603608,天创时尚,10.050251007080078,10.95,163388150,4595901916.5,4595901938.4,3.5850484371185303,112801425,093100,093109,1,1/1,1,纺织服装
12,002437,誉衡药业,10.031347274780273,3.51,671268080,7368291333.0,7834418729.28,9.163628578186035,136054971,093145,094815,1,1/1,1,化学制药
13,000048,京基智农,9.98810863494873,18.5,508781936,9737651675.0,9810221736.0,5.280823230743408,95490654,093151,095051,3,2/2,2,农牧饲渔
14,002498,汉缆股份,10.03787899017334,5.81,1670670784,19328684760.0,19328684760.0,8.729461669921875,277828517,093154,093154,0,4/4,4,电网设备
15,603023,威帝股份,10.09009075164795,6.11,399783808,3410097356.77,3410097362.88,11.840344429016113,86578700,093307,110543,1,1/1,1,汽车零部
16,002995,天地在线,10.005078315734863,21.66,430756544,2434956725.28,3843664036.8,18.15901756286621,192475590,093312,093312,0,3/2,1,文化传媒
17,000066,中国长城,10.0,17.82,2322290016,57480010913.16,57483739748.16,4.109690189361572,1627250086,093315,093315,0,1/1,1,计算机设
18,600841,动力新科,10.0,7.92,276530480,8260753913.28,10991548592.64,3.453606605529785,152846789,093551,093551,0,4/2,1,汽车整车
19,688047,龙芯中科,20.0,177.72,2112979104,71265720000.0,71265720000.0,3.07534122467041,609136544,093618,093821,1,1/1,1,半导体
20,603991,至正股份,10.0,86.13,245186824,6419699377.74,13152887322.3,3.9177567958831787,139849281,093947,093947,0,1/1,1,塑料制品
21,600173,卧龙新能,9.943977355957031,7.85,307193888,5498267515.4,5498973984.0,5.645818710327148,105110244,093949,094204,1,1/1,1,房地产开
22,002196,方正电机,10.011778831481934,18.68,1341628448,9121171402.76,9262887764.48,15.39732551574707,423356010,094457,094457,0,4/2,1,电机
23,605287,德才股份,9.994964599609375,43.69,276814224,6116600000.0,6116600000.0,4.671000003814697,74866310,094523,095241,1,6/3,1,装修装饰
24,001202,炬申股份,10.027247428894043,20.19,350859088,2358675651.4500003,3365493510.9,15.129231452941895,346427490,094533,094954,3,1/1,1,物流行业
25,002077,大港股份,10.02967357635498,18.54,812459408,10759661431.02,10759661412.48,7.735267639160156,288356161,094651,094651,0,1/1,1,半导体
26,000036,华联控股,9.98217487335205,6.17,579410240,8645101565.11,8661561502.4,6.937211036682129,57202193,094724,100521,2,1/1,1,房地产开
27,000045,深纺织Ａ,10.0,13.64,375026864,6233778020.360001,6908958115.84,6.140127182006836,229850231,094803,094803,0,1/1,1,光学光电
28,002716,湖南白银,10.0,13.64,5005203200,31711011697.2,38506929049.6,16.024879455566406,182110368,095036,104330,3,6/3,2,贵金属
29,002240,盛新锂能,9.988214492797852,37.33,2600157200,34078882592.26,34167920241.76,7.839723587036133,352230910,095330,095548,1,1/1,1,能源金属
30,001389,广合科技,9.996545791625977,95.51,1040789328,14437096473.070002,40657413507.04,7.357738971710205,214467705,095418,102930,1,1/1,1,电子元件
31,001203,大中矿业,10.010764122009277,30.66,940558576,40327600609.38,47004246045.12,2.3987433910369873,477103326,095545,095545,0,1/1,1,钢铁行业
32,920427,华维设计,29.957204818725586,18.22,241462135,922299388.0799999,1878390900.0,27.07723045349121,62165382,095650,095735,1,1/1,1,工程咨询
33,002913,奥士康,9.992467880249023,43.81,257575171,13216750367.34,13903564030.720001,2.002594232559204,175665789,095736,095736,0,1/1,1,电子元件
34,603313,梦百合,9.979209899902344,10.58,267990220,6036809243.3,6036809190.4,4.575607776641846,55598746,100018,100018,0,1/1,1,装修建材
35,002662,峰璟股份,9.951457023620605,4.53,633288720,6794914383.0,6795000000.0,9.469898223876953,92233518,100127,111936,2,1/1,1,汽车零部
36,002799,环球印务,10.01137638092041,9.67,128999671,3094746186.0,3094786800.0,4.330977916717529,205820148,100306,100306,0,1/1,1,包装材料
37,002782,可立克,10.019268035888672,22.84,546199120,11111687408.0,11327818125.44,5.075573921203613,131309444,100506,100506,0,1/1,1,电子元件
38,002156,通富微电,9.998040199279785,56.11,7292121600,85144244176.42,85152362732.31999,8.898232460021973,1868620612,100706,100706,0,4/2,1,半导体
39,601212,白银有色,10.012836456298828,8.57,4082970496,63458917559.270004,63458916608.0,6.603997230529785,94132880,101518,105936,6,2/2,2,有色金属
40,603090,宏盛股份,10.001212120056152,90.74,235282004,9074000000.0,9074000000.0,2.684001922607422,158341118,101925,101925,0,1/1,1,通用设备
41,600676,交运股份,9.955257415771484,9.83,380645248,10110085639.52,10110085639.52,3.9424571990966797,149409512,102521,102521,0,1/1,1,汽车零部
42,000688,国城矿业,10.007880210876465,27.92,1052421152,33086969737.120003,33087090519.04,3.2718043327331543,310263819,103033,103033,0,1/1,1,有色金属
43,603311,金海高科,10.026738166809082,16.46,182277097,3882649109.2200003,3882649109.2200003,4.861331939697266,131189492,103128,103128,0,1/1,1,家电行业
44,002290,禾盛新材,10.0,64.02,696381632,15837936929.099998,15884151366.599998,4.496293067932129,186182964,103821,103821,0,1/1,1,家电行业
45,002851,麦格米特,10.0,113.85,2614142112,52128199049.85,62626294684.799995,5.18159818649292,459430290,105154,105154,0,1/1,1,电源设备
46,603052,可川科技,9.993510246276855,50.85,436596416,9554576789.7,9554576789.7,4.813867092132568,160437546,105529,105529,0,4/2,1,电子元件
