序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,000670,盈方微,10.0,9.35,38103120,7684417694.25,7898181068.799999,0.4958491623401642,1086128725,092500,092500,0,2/2,2,半导体
2,000880,潍柴重机,10.003290176391602,33.43,352731232,7589505924.0,15506466988.64,4.647617816925049,778451648,092500,092500,0,1/1,1,通用设备
3,002279,久其软件,10.046189308166504,9.53,220927996,7526101635.969999,8216831413.919999,2.935490369796753,503013689,092500,092500,0,1/1,1,软件开发
4,002931,锋龙股份,10.004012107849121,82.25,140411936,16553102678.0,17972106656.0,0.848251461982727,1922648364,092500,092500,0,16/16,3,通用设备
5,301023,奕帆传动,20.0,55.92,187276975,2337795546.2400002,4371079068.0,8.010836601257324,235478225,092500,092500,0,1/1,1,电机
6,603078,江化微,10.016977310180664,25.92,33000178,9995717468.16,9995717468.16,0.33014315366744995,725901134,092503,092503,0,3/3,2,电子化学
7,002876,三利谱,10.011919021606445,27.69,131609499,4124409162.9,4814873767.08,3.19111967086792,153888836,093000,093000,0,1/1,1,光学光电
8,301031,中熔电气,20.0,143.4,686440208,9868455312.0,14099443632.0,6.962851524353027,354751380,093000,093000,0,1/1,1,电网设备
9,002809,红墙股份,10.0,13.31,347860128,1851666968.8,2816561217.03,18.904926300048828,119813878,093012,093142,2,2/2,2,化学制品
10,603608,天创时尚,10.050251007080078,10.95,155971715,4595901916.5,4595901938.4,3.423677682876587,128075580,093100,093109,1,1/1,1,纺织服装
11,002437,誉衡药业,10.031347274780273,3.51,661206672,7368291333.0,7834418729.28,9.027078628540039,149705712,093145,094815,1,1/1,1,化学制药
12,000048,京基智农,9.98810863494873,18.5,505091184,9737651675.0,9810221736.0,5.242921352386475,102270904,093151,095051,3,2/2,2,农牧饲渔
13,002498,汉缆股份,10.03787899017334,5.81,1649336880,19328684760.0,19328684760.0,8.619088172912598,299530186,093154,093154,0,4/4,4,电网设备
14,601616,广电电气,9.9277982711792,6.09,1690567136,5198882692.71,5198882650.08,34.028053283691406,117199851,093217,103014,2,4/4,4,电网设备
15,603023,威帝股份,10.09009075164795,6.11,393778288,3410097356.77,3410097362.88,11.664234161376953,97604195,093307,110543,1,1/1,1,汽车零部
16,002995,天地在线,10.005078315734863,21.66,423591728,2434956725.28,3843664036.8,17.864768981933594,207910202,093312,093312,0,3/2,1,文化传媒
17,000066,中国长城,10.0,17.82,2251462688,57480010913.16,57483739748.16,3.9864695072174072,1775977534,093315,093315,0,1/1,1,计算机设
18,600841,动力新科,10.0,7.92,270881936,8260753913.28,10991548592.64,3.3852286338806152,160556909,093551,093551,0,4/2,1,汽车整车
19,688047,龙芯中科,20.0,177.72,2074106048,71265720000.0,71265720000.0,3.020794630050659,645721450,093618,093821,1,1/1,1,半导体
20,603926,铁流股份,9.995497703552246,24.43,735538656,5639387266.73,5734126806.73,13.229848861694336,37650783,093737,101510,2,3/3,3,汽车零部
21,603991,至正股份,10.0,86.13,232723813,6419699377.74,13152887322.3,3.7236199378967285,146817198,093947,093947,0,1/1,1,塑料制品
22,600173,卧龙新能,9.943977355957031,7.85,303362624,5498267515.4,5498973984.0,5.576137065887451,103459860,093949,094204,1,1/1,1,房地产开
23,002196,方正电机,10.011778831481934,18.68,1328908304,9121171402.76,9262887764.48,15.257867813110352,497114924,094457,094457,0,4/2,1,电机
24,605287,德才股份,9.994964599609375,43.69,271379184,6116600000.0,6116600000.0,4.5821428298950195,77264891,094523,095241,1,6/3,1,装修装饰
25,001202,炬申股份,10.027247428894043,20.19,349861296,2358675651.4500003,3365493510.9,15.086929321289062,347683712,094533,094954,3,1/1,1,物流行业
26,002077,大港股份,10.02967357635498,18.54,785702480,10759661431.02,10759661412.48,7.4865899085998535,308644483,094651,094651,0,1/1,1,半导体
27,600649,城投控股,9.9609375,5.63,1025076736,14100339323.84,14100339323.84,7.470510482788086,13384531,094721,095721,2,2/2,2,房地产开
28,000036,华联控股,9.98217487335205,6.17,572800064,8645101565.11,8661561502.4,6.8607497215271,65485048,094724,100521,2,1/1,1,房地产开
29,000045,深纺织Ａ,10.0,13.64,372663056,6233778020.360001,6908958115.84,6.102207660675049,244398655,094803,094803,0,1/1,1,光学光电
30,002716,湖南白银,10.0,13.64,4817858048,31711011697.2,38506929049.6,15.434089660644531,191322564,095036,104330,3,6/3,2,贵金属
31,002240,盛新锂能,9.988214492797852,37.33,2565209792,34078882592.26,34167920241.76,7.737174987792969,340009106,095330,095548,1,1/1,1,能源金属
32,001389,广合科技,9.996545791625977,95.51,1008296816,14437096473.070002,40657413507.04,7.132676601409912,267790938,095418,102930,1,1/1,1,电子元件
33,001203,大中矿业,10.010764122009277,30.66,927549536,40327600609.38,47004246045.12,2.3664848804473877,490842072,095545,095545,0,1/1,1,钢铁行业
34,920427,华维设计,29.957204818725586,18.22,235054999,922299388.0799999,1878390900.0,26.382537841796875,64220507,095650,095735,1,1/1,1,工程咨询
