序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,000670,盈方微,10.0,9.35,41665470,7684417694.25,7898181068.799999,0.5422072410583496,728069540,092500,092500,0,2/2,2,半导体
2,000880,潍柴重机,10.003290176391602,33.43,394394272,7589505924.0,15506466988.64,5.196573734283447,503316831,092500,092500,0,1/1,1,通用设备
3,002165,红 宝 丽,9.97706413269043,9.59,2750649344,6977966866.64,7051237765.599999,39.771907806396484,104275925,092500,130906,3,2/2,2,化学制品
4,002279,久其软件,10.046189308166504,9.53,234849372,7526101635.969999,8216831413.919999,3.120465040206909,274243228,092500,092500,0,1/1,1,软件开发
5,002931,锋龙股份,10.004012107849121,82.25,175153349,16553102678.0,17972106656.0,1.0581300258636475,1102049326,092500,092500,0,16/16,3,通用设备
6,301023,奕帆传动,20.0,55.92,191644327,2337795546.2400002,4371079068.0,8.197650909423828,179289809,092500,092500,0,1/1,1,电机
7,603078,江化微,10.016977310180664,25.92,42814915,9995717468.16,9995717468.16,0.4283325970172882,444203740,092503,092503,0,3/3,2,电子化学
8,002876,三利谱,10.011919021606445,27.69,153733809,4124409162.9,4814873767.08,3.727543354034424,111775115,093000,093000,0,1/1,1,光学光电
9,301031,中熔电气,20.0,143.4,719471552,9868455312.0,14099443632.0,7.297567844390869,212277171,093000,093000,0,1/1,1,电网设备
10,002809,红墙股份,10.0,13.31,363934896,1851666968.8,2816561217.03,19.773048400878906,60974094,093012,093142,2,2/2,2,化学制品
11,603608,天创时尚,10.050251007080078,10.95,170104004,4595901916.5,4595901938.4,3.731175422668457,75817581,093100,093109,1,1/1,1,纺织服装
12,002437,誉衡药业,10.031347274780273,3.51,692138816,7368291333.0,7834418729.28,9.446879386901855,73450684,093145,094815,1,1/1,1,化学制药
13,000048,京基智农,9.98810863494873,18.5,522927040,9737651675.0,9810221736.0,5.426085472106934,71239004,093151,095051,3,2/2,2,农牧饲渔
14,601616,广电电气,9.9277982711792,6.09,2226402448,5198882692.71,5198882650.08,44.375911712646484,44524355,093217,144332,5,4/4,4,电网设备
15,603023,威帝股份,10.09009075164795,6.11,409047984,3410097356.77,3410097362.88,12.11201286315918,41367144,093307,110543,1,1/1,1,汽车零部
16,002995,天地在线,10.005078315734863,21.66,479632336,2434956725.28,3843664036.8,20.16627311706543,36438618,093312,093312,0,3/2,1,文化传媒
17,000066,中国长城,10.0,17.82,2486189264,57480010913.16,57483739748.16,4.394831657409668,612176750,093315,093315,0,1/1,1,计算机设
18,600841,动力新科,10.0,7.92,289067040,8260753913.28,10991548592.64,3.6053671836853027,72952997,093551,093551,0,4/2,1,汽车整车
19,688047,龙芯中科,20.0,177.72,2238697696,71265720000.0,71265720000.0,3.251749277114868,311855414,093618,093821,1,1/1,1,半导体
20,603991,至正股份,10.0,86.13,255754975,6419699377.74,13152887322.3,4.0823774337768555,53469504,093947,093947,0,1/1,1,塑料制品
21,600173,卧龙新能,9.943977355957031,7.85,314291872,5498267515.4,5498973984.0,5.774913311004639,54273644,093949,094204,1,1/1,1,房地产开
22,001360,南矿集团,10.008410453796387,26.16,411808512,2139394779.36,5336640000.0,19.8343505859375,32564674,094212,132457,1,1/1,1,专用设备
23,002196,方正电机,10.011778831481934,18.68,1372623232,9121171402.76,9262887764.48,15.737136840820312,225896268,094457,094457,0,4/2,1,电机
24,605287,德才股份,9.994964599609375,43.69,280183600,6116600000.0,6116600000.0,4.726085662841797,50870888,094523,095241,1,6/3,1,装修装饰
25,001202,炬申股份,10.027247428894043,20.19,351888976,2358675651.4500003,3365493510.9,15.172895431518555,345383465,094533,094954,3,1/1,1,物流行业
26,002077,大港股份,10.02967357635498,18.54,851438384,10759661431.02,10759661412.48,8.09753704071045,133474373,094651,094651,0,1/1,1,半导体
27,000036,华联控股,9.98217487335205,6.17,591110048,8645101565.11,8661561502.4,7.072545528411865,33706580,094724,100521,2,1/1,1,房地产开
28,000045,深纺织Ａ,10.0,13.64,382994000,6233778020.360001,6908958115.84,6.267932891845703,117042112,094803,094803,0,1/1,1,光学光电
29,002716,湖南白银,10.0,13.64,5297449472,31711011697.2,38506929049.6,16.946470260620117,111482761,095036,104330,3,6/3,2,贵金属
30,002240,盛新锂能,9.988214492797852,37.33,2658545056,34078882592.26,34167920241.76,8.011054992675781,134944217,095330,095548,1,1/1,1,能源金属
31,001389,广合科技,9.996545791625977,95.51,1107451488,14437096473.070002,40657413507.04,7.819481372833252,107901467,095418,102930,1,1/1,1,电子元件
32,001203,大中矿业,10.010764122009277,30.66,982338960,40327600609.38,47004246045.12,2.5023458003997803,203824614,095545,095545,0,1/1,1,钢铁行业
33,920427,华维设计,29.957204818725586,18.22,247487198,922299388.0799999,1878390900.0,27.73049545288086,49673605,095650,095735,1,1/1,1,工程咨询
34,002913,奥士康,9.992467880249023,43.81,285030896,13216750367.34,13903564030.720001,2.2103285789489746,61329619,095736,095736,0,1/1,1,电子元件
35,603313,梦百合,9.979209899902344,10.58,278008688,6036809243.3,6036809190.4,4.7415642738342285,27901099,100018,100018,0,1/1,1,装修建材
36,002662,峰璟股份,9.951457023620605,4.53,649135664,6794914383.0,6795000000.0,9.703116416931152,53927385,100127,111936,2,1/1,1,汽车零部
37,002799,环球印务,10.01137638092041,9.67,148306019,3094746186.0,3094786800.0,4.95482063293457,89088549,100306,100306,0,1/1,1,包装材料
38,002782,可立克,10.019268035888672,22.84,567801184,11111687408.0,11327818125.44,5.26998233795166,57289572,100506,100506,0,1/1,1,电子元件
39,600759,洲际油气,9.97150993347168,3.86,1861864048,15994627110.8,16015175820.8,11.933492660522461,65001782,100514,132132,5,1/1,1,石油行业
40,002156,通富微电,9.998040199279785,56.11,7696806656,85144244176.42,85152362732.31999,9.373525619506836,730847058,100706,100706,0,4/2,1,半导体
41,601212,白银有色,10.012836456298828,8.57,4131336416,63458917559.270004,63458916608.0,6.680213451385498,166557675,101518,105936,6,2/2,2,有色金属
42,603090,宏盛股份,10.001212120056152,90.74,242250836,9074000000.0,9074000000.0,2.7608020305633545,101347324,101925,101925,0,1/1,1,通用设备
43,600676,交运股份,9.955257415771484,9.83,393103792,10110085639.52,10110085639.52,4.065686225891113,64073316,102521,102521,0,1/1,1,汽车零部
44,000688,国城矿业,10.007880210876465,27.92,1099513888,33086969737.120003,33087090519.04,3.4141345024108887,114765104,103033,103033,0,1/1,1,有色金属
45,603311,金海高科,10.026738166809082,16.46,189642947,3882649109.2200003,3882649109.2200003,5.05104398727417,74848558,103128,103128,0,1/1,1,家电行业
46,002290,禾盛新材,10.0,64.02,708578528,15837936929.099998,15884151366.599998,4.573303699493408,75087969,103821,103821,0,1/1,1,家电行业
47,002851,麦格米特,10.0,113.85,2691107552,52128199049.85,62626294684.799995,5.329244613647461,169906893,105154,105154,0,1/1,1,电源设备
48,603052,可川科技,9.993510246276855,50.85,446405792,9554576789.7,9554576789.7,4.916533470153809,83785850,105529,105529,0,4/2,1,电子元件
49,600770,综艺股份,9.964412689208984,6.18,525188464,8034000000.0,8034000000.0,6.738913536071777,77178219,105603,105603,0,1/1,1,综合行业
50,600714,金瑞矿业,10.0,15.18,299440160,4374515824.14,4374515808.96,7.135112285614014,62192460,110109,110109,0,1/1,1,化学原料
51,000657,中钨高新,10.002638816833496,41.68,4286179296,60213224067.84,94972231392.0,7.30880069732666,95652682,110136,133718,3,1/1,1,小金属
52,000506,招金黄金,10.017074584960938,19.33,1911541824,17949535698.129997,17957913300.8,11.103301048278809,48937297,110327,132824,13,3/2,1,贵金属
53,000700,模塑科技,9.992862701416016,15.41,1174918528,14146617144.49,14146617190.72,8.704183578491211,130455312,110627,110627,0,1/1,1,汽车零部
54,002185,华天科技,10.007758140563965,14.18,4797873152,46200422023.68,46210941768.64,10.793183326721191,391038400,110721,110721,0,1/1,1,半导体
55,603257,中国瑞林,10.003334045410156,65.98,320067856,1642902000.0,7917600000.000001,20.09030532836914,32205827,111148,111627,2,1/1,1,工程咨询
56,603773,沃格光电,10.0,39.16,715725104,8794577588.279999,8797632068.279999,8.414679527282715,101920204,111305,111305,0,1/1,1,光学光电
