序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,000670,盈方微,10.0,9.35,35490730,7684417694.25,7898181068.799999,0.4618532061576843,1188361625,092500,092500,0,2/2,2,半导体
2,000880,潍柴重机,10.003290176391602,33.43,336830592,7589505924.0,15506466988.64,4.438109397888184,910076924,092500,092500,0,1/1,1,通用设备
3,002279,久其软件,10.046189308166504,9.53,214680070,7526101635.969999,8216831413.919999,2.852473735809326,573846424,092500,092500,0,1/1,1,软件开发
4,002931,锋龙股份,10.004012107849121,82.25,128429427,16553102678.0,17972106656.0,0.7758631706237793,1961427923,092500,092500,0,16/16,3,通用设备
5,301023,奕帆传动,20.0,55.92,185698297,2337795546.2400002,4371079068.0,7.943307876586914,229272838,092500,092500,0,1/1,1,电机
6,603078,江化微,10.016977310180664,25.92,30487545,9995717468.16,9995717468.16,0.3050060570240021,793729575,092503,092503,0,3/3,2,电子化学
7,002876,三利谱,10.011919021606445,27.69,129102447,4124409162.9,4814873767.08,3.13033390045166,172060122,093000,093000,0,1/1,1,光学光电
8,301031,中熔电气,20.0,143.4,650877728,9868455312.0,14099443632.0,6.602486610412598,349846383,093000,093000,0,1/1,1,电网设备
9,002809,红墙股份,10.0,13.31,337992096,1851666968.8,2816561217.03,18.371997833251953,128739564,093012,093142,2,2/2,2,化学制品
10,603608,天创时尚,10.050251007080078,10.95,151493822,4595901916.5,4595901938.4,3.3262455463409424,160074108,093100,093109,1,1/1,1,纺织服装
11,002437,誉衡药业,10.031347274780273,3.51,638267760,7368291333.0,7834418729.28,8.71575927734375,203701863,093145,094815,1,1/1,1,化学制药
12,000048,京基智农,9.98810863494873,18.5,499950032,9737651675.0,9810221736.0,5.190124988555908,103192204,093151,095051,3,2/2,2,农牧饲渔
13,002498,汉缆股份,10.03787899017334,5.81,1618461952,19328684760.0,19328684760.0,8.459351539611816,356419963,093154,093154,0,4/4,4,电网设备
14,601616,广电电气,9.9277982711792,6.09,1644075696,5198882692.71,5198882650.08,33.13379669189453,186268131,093217,103014,2,4/4,4,电网设备
15,603023,威帝股份,10.09009075164795,6.11,295245488,3410097356.77,3410097362.88,8.765957832336426,95183859,093307,093307,0,1/1,1,汽车零部
16,002995,天地在线,10.005078315734863,21.66,414466368,2434956725.28,3843664036.8,17.490005493164062,298204244,093312,093312,0,3/2,1,文化传媒
17,000066,中国长城,10.0,17.82,2142646144,57480010913.16,57483739748.16,3.7971575260162354,2216777117,093315,093315,0,1/1,1,计算机设
18,600841,动力新科,10.0,7.92,265406045,8260753913.28,10991548592.64,3.3189406394958496,180348197,093551,093551,0,4/2,1,汽车整车
19,688047,龙芯中科,20.0,177.72,2026556000,71265720000.0,71265720000.0,2.9540722370147705,823045489,093618,093821,1,1/1,1,半导体
20,603926,铁流股份,9.995497703552246,24.43,723597936,5639387266.73,5734126806.73,13.018111228942871,66333386,093737,101510,2,3/3,3,汽车零部
21,002239,奥特佳,9.904153823852539,3.44,787627840,11233673962.24,11428826703.36,7.140474319458008,235330400,093812,093812,0,1/1,1,汽车零部
22,603991,至正股份,10.0,86.13,225049630,6419699377.74,13152887322.3,3.604078769683838,166618485,093947,093947,0,1/1,1,塑料制品
23,600173,卧龙新能,9.943977355957031,7.85,294609088,5498267515.4,5498973984.0,5.416932106018066,117974737,093949,094204,1,1/1,1,房地产开
24,002196,方正电机,10.011778831481934,18.68,1295842080,9121171402.76,9262887764.48,14.895346641540527,605655811,094457,094457,0,4/2,1,电机
25,605287,德才股份,9.994964599609375,43.69,268510496,6116600000.0,6116600000.0,4.535243034362793,88163798,094523,095241,1,6/3,1,装修装饰
26,001202,炬申股份,10.027247428894043,20.19,348702400,2358675651.4500003,3365493510.9,15.037795066833496,352949264,094533,094954,3,1/1,1,物流行业
27,002077,大港股份,10.02967357635498,18.54,740045872,10759661431.02,10759661412.48,7.062258243560791,448658563,094651,094651,0,1/1,1,半导体
28,600649,城投控股,9.9609375,5.63,931851664,14100339323.84,14100339323.84,6.809355735778809,139844031,094721,095721,2,2/2,2,房地产开
29,000036,华联控股,9.98217487335205,6.17,567056784,8645101565.11,8661561502.4,6.794315814971924,92469173,094724,100521,2,1/1,1,房地产开
30,000045,深纺织Ａ,10.0,13.64,364009840,6233778020.360001,6908958115.84,5.963396072387695,290314987,094803,094803,0,1/1,1,光学光电
31,002240,盛新锂能,9.988214492797852,37.33,2493839536,34078882592.26,34167920241.76,7.527748107910156,619147914,095330,095548,1,1/1,1,能源金属
32,001389,广合科技,9.996545791625977,95.51,949472208,14437096473.070002,40657413507.04,6.725222110748291,581923328,095418,102930,1,1/1,1,电子元件
33,001203,大中矿业,10.010764122009277,30.66,905833072,40327600609.38,47004246045.12,2.3126349449157715,703987326,095545,095545,0,1/1,1,钢铁行业
