序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,000670,盈方微,10.0,9.35,35142910,7684417694.25,7898181068.799999,0.4573269188404083,1190054910,092500,092500,0,2/2,2,半导体
2,000880,潍柴重机,10.003290176391602,33.43,336426080,7589505924.0,15506466988.64,4.432779788970947,894966564,092500,092500,0,1/1,1,通用设备
3,002279,久其软件,10.046189308166504,9.53,214320789,7526101635.969999,8216831413.919999,2.8476998805999756,605032396,092500,092500,0,1/1,1,软件开发
4,002931,锋龙股份,10.004012107849121,82.25,128429427,16553102678.0,17972106656.0,0.7758631706237793,1960761698,092500,092500,0,16/16,3,通用设备
5,301023,奕帆传动,20.0,55.92,185670337,2337795546.2400002,4371079068.0,7.942111968994141,229188958,092500,092500,0,1/1,1,电机
6,603078,江化微,10.016977310180664,25.92,30430521,9995717468.16,9995717468.16,0.3044355809688568,793747719,092503,092503,0,3/3,2,电子化学
7,002876,三利谱,10.011919021606445,27.69,129058143,4124409162.9,4814873767.08,3.1292598247528076,172508700,093000,093000,0,1/1,1,光学光电
8,301031,中熔电气,20.0,143.4,650834720,9868455312.0,14099443632.0,6.602050304412842,349746003,093000,093000,0,1/1,1,电网设备
9,002809,红墙股份,10.0,13.31,337548880,1851666968.8,2816561217.03,18.34806251525879,128866009,093012,093142,2,2/2,2,化学制品
10,603608,天创时尚,10.050251007080078,10.95,151487252,4595901916.5,4595901938.4,3.3261024951934814,159188253,093100,093109,1,1/1,1,纺织服装
11,002437,誉衡药业,10.031347274780273,3.51,637743360,7368291333.0,7834418729.28,8.70864200592041,204143070,093145,094815,1,1/1,1,化学制药
12,000048,京基智农,9.98810863494873,18.5,499711392,9737651675.0,9810221736.0,5.187674045562744,103107104,093151,095051,3,2/2,2,农牧饲渔
13,002498,汉缆股份,10.03787899017334,5.81,1618085472,19328684760.0,19328684760.0,8.457404136657715,355967364,093154,093154,0,4/4,4,电网设备
14,601616,广电电气,9.9277982711792,6.09,1638955232,5198882692.71,5198882650.08,33.03530502319336,174238554,093217,103014,2,4/4,4,电网设备
15,603023,威帝股份,10.09009075164795,6.11,294523904,3410097356.77,3410097362.88,8.744797706604004,95837629,093307,093307,0,1/1,1,汽车零部
16,002995,天地在线,10.005078315734863,21.66,414349408,2434956725.28,3843664036.8,17.485200881958008,298981838,093312,093312,0,3/2,1,文化传媒
17,000066,中国长城,10.0,17.82,2141183120,57480010913.16,57483739748.16,3.794612407684326,2228686223,093315,093315,0,1/1,1,计算机设
18,600841,动力新科,10.0,7.92,265234181,8260753913.28,10991548592.64,3.3168601989746094,181193261,093551,093551,0,4/2,1,汽车整车
19,688047,龙芯中科,20.0,177.72,2025780080,71265720000.0,71265720000.0,2.9529836177825928,815463777,093618,093821,1,1/1,1,半导体
20,603926,铁流股份,9.995497703552246,24.43,723522448,5639387266.73,5734126806.73,13.016772270202637,66096171,093737,101510,2,3/3,3,汽车零部
21,002239,奥特佳,9.904153823852539,3.44,759655136,11233673962.24,11428826703.36,6.8914666175842285,159897392,093812,093812,0,1/1,1,汽车零部
22,603991,至正股份,10.0,86.13,224007457,6419699377.74,13152887322.3,3.5878448486328125,166937166,093947,093947,0,1/1,1,塑料制品
23,600173,卧龙新能,9.943977355957031,7.85,294075296,5498267515.4,5498973984.0,5.407223224639893,118634922,093949,094204,1,1/1,1,房地产开
24,002196,方正电机,10.011778831481934,18.68,1295057520,9121171402.76,9262887764.48,14.886744499206543,607585455,094457,094457,0,4/2,1,电机
25,605287,德才股份,9.994964599609375,43.69,268506128,6116600000.0,6116600000.0,4.5351715087890625,88176905,094523,095241,1,6/3,1,装修装饰
26,001202,炬申股份,10.027247428894043,20.19,348690288,2358675651.4500003,3365493510.9,15.03728199005127,352957340,094533,094954,3,1/1,1,物流行业
27,002077,大港股份,10.02967357635498,18.54,739608336,10759661431.02,10759661412.48,7.058191776275635,450442111,094651,094651,0,1/1,1,半导体
28,600649,城投控股,9.9609375,5.63,931742448,14100339323.84,14100339323.84,6.808581352233887,139717356,094721,095721,2,2/2,2,房地产开
