序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,002358,森源电气,10.077519416809082,7.1,108092452,6601265484.2,6601274529.599999,1.6374504566192627,244265560,092500,092500,0,2/2,2,电网设备
2,002498,汉缆股份,10.091742515563965,4.8,139076194,15968620800.0,15968620800.0,0.8709343075752258,382175006,092500,092500,0,2/2,2,电网设备
3,002931,锋龙股份,10.001618385314941,67.97,174346924,13679202298.16,14851843032.32,1.2745401859283447,1920807934,092500,092500,0,30/15,1,通用设备
4,603286,日盈电子,9.998578071594238,77.34,205882850,8926183029.54,9079401303.54,2.314180850982666,171616918,093026,093032,1,1/1,1,汽车零部
5,000987,越秀资本,10.0,10.34,735548128,51849156299.159996,51877150504.96,1.4369467496871948,374515182,093051,093051,0,1/1,1,多元金融
6,600785,新华百货,9.989372253417969,20.7,589787504,4670567496.0,4670567496.0,12.945302963256836,112524703,093107,094858,1,4/4,4,商业百货
7,601616,广电电气,10.043667793273926,5.04,642459904,4302523607.76,4302523572.4800005,15.1436185836792,120491733,093121,094121,4,2/2,2,电网设备
8,002636,金安国纪,9.989200592041016,20.37,594428416,14754305044.29,14829360000.0,4.0853705406188965,324032699,093142,093857,1,3/2,1,电子元件
9,002969,嘉美包装,9.974424362182617,17.2,697536128,17182814482.399998,17288280582.399998,4.105940341949463,108123362,093145,093842,2,22/15,1,包装材料
10,601965,中国汽研,10.017472267150879,18.89,444591648,18859884183.03,18947706683.2,2.368805170059204,102975302,093214,093214,0,1/1,1,汽车服务
11,603926,铁流股份,10.027247428894043,20.19,217244619,4660631556.09,4738928376.09,4.691110134124756,43643309,093257,095203,2,1/1,1,汽车零部
12,605376,博迁新材,10.0,69.3,562490160,18128880000.0,18128880000.0,3.1206119060516357,58655450,093321,094700,7,1/1,1,小金属
13,002558,巨人网络,10.0,49.94,2419108912,96621445513.34,96621445363.51999,2.529205560684204,284511176,093324,131036,7,1/1,1,游戏
14,002339,积成电子,10.038609504699707,11.4,741618464,5458247085.6,5746651900.8,13.819697380065918,265753186,093442,094145,1,2/2,2,电网设备
15,600189,泉阳泉,10.040705680847168,8.11,251817778,5800254255.32,5800254222.879999,4.38890266418457,102822553,093453,093453,0,1/1,1,食品饮料
16,002270,华明装备,9.986458778381348,32.49,480122432,29117742069.690002,29118364025.760002,1.6730550527572632,96141159,093554,094442,2,1/1,1,电网设备
17,600671,天目药业,9.99456787109375,20.25,131469799,2464840793.25,2466022421.25,5.403040885925293,32853397,093609,094930,1,1/1,1,中药
18,601096,宏盛华源,9.937888145446777,5.31,960861568,8724205432.71,14205073517.279999,11.272087097167969,67023882,093627,105021,7,2/2,2,电网设备
19,002201,九鼎新材,9.982638359069824,12.67,796406224,7627636731.4,8256231160.8,10.701554298400879,386775899,093651,093724,1,4/2,1,玻璃玻纤
20,002606,大连电瓷,10.050762176513672,10.84,385926176,4565179876.2,4759553661.44,8.73040771484375,165751188,093824,093824,0,1/1,1,电网设备
21,688308,欧科亿,20.0,39.78,289021216,6316336344.24,6316336344.24,4.7254815101623535,206681127,093911,093911,0,1/1,1,通用设备
22,601179,中国西电,10.038313865661621,14.36,5076279552,73607670574.72,73607670804.48,7.033221244812012,788819255,094009,095021,1,1/1,1,电网设备
23,002995,天地在线,9.989142417907715,20.26,162163406,2277572634.0800004,3595227764.8,7.318673133850098,197288881,094154,094154,0,1/1,1,文化传媒
