序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,002358,森源电气,10.077519416809082,7.1,107220572,6601265484.2,6601274529.599999,1.6242426633834839,233288250,092500,092500,0,2/2,2,电网设备
2,002498,汉缆股份,10.091742515563965,4.8,136986754,15968620800.0,15968620800.0,0.8578495979309082,365050526,092500,092500,0,2/2,2,电网设备
3,002931,锋龙股份,10.001618385314941,67.97,150435078,13679202298.16,14851843032.32,1.0997357368469238,1936026417,092500,092500,0,30/15,1,通用设备
4,603286,日盈电子,9.998578071594238,77.34,205179056,8926183029.54,9079401303.54,2.3062963485717773,172637806,093026,093032,1,1/1,1,汽车零部
5,000987,越秀资本,10.0,10.34,732525600,51849156299.159996,51877150504.96,1.431117296218872,383265035,093051,093051,0,1/1,1,多元金融
6,600785,新华百货,9.989372253417969,20.7,589111696,4670567496.0,4670567496.0,12.930832862854004,121629556,093107,094858,1,4/4,4,商业百货
7,601616,广电电气,10.043667793273926,5.04,640363776,4302523607.76,4302523572.4800005,15.094900131225586,115481469,093121,094121,4,2/2,2,电网设备
8,002636,金安国纪,9.989200592041016,20.37,589234064,14754305044.29,14829360000.0,4.050165176391602,338760209,093142,093857,1,3/2,1,电子元件
9,002969,嘉美包装,9.974424362182617,17.2,696326960,17182814482.399998,17288280582.399998,4.098903179168701,103329722,093145,093842,2,22/15,1,包装材料
10,601965,中国汽研,10.017472267150879,18.89,439279776,18859884183.03,18947706683.2,2.3406403064727783,104299491,093214,093214,0,1/1,1,汽车服务
11,603926,铁流股份,10.027247428894043,20.19,215952459,4660631556.09,4738928376.09,4.663384914398193,42110888,093257,095203,2,1/1,1,汽车零部
12,605376,博迁新材,10.0,69.3,559926048,18128880000.0,18128880000.0,3.1064682006835938,38378270,093321,094700,7,1/1,1,小金属
13,002339,积成电子,10.038609504699707,11.4,738328240,5458247085.6,5746651900.8,13.759417533874512,265281397,093442,094145,1,2/2,2,电网设备
14,600189,泉阳泉,10.040705680847168,8.11,247288343,5800254255.32,5800254222.879999,4.310812473297119,105413698,093453,093453,0,1/1,1,食品饮料
15,002270,华明装备,9.986458778381348,32.49,413037088,29117742069.690002,29118364025.760002,1.4426617622375488,203725166,093554,094442,2,1/1,1,电网设备
16,600671,天目药业,9.99456787109375,20.25,129770824,2464840793.25,2466022421.25,5.334112167358398,34732597,093609,094930,1,1/1,1,中药
17,601096,宏盛华源,9.937888145446777,5.31,951583936,8724205432.71,14205073517.279999,11.165743827819824,66606516,093627,105021,7,2/2,2,电网设备
18,002201,九鼎新材,9.982638359069824,12.67,793019536,7627636731.4,8256231160.8,10.657154083251953,396310074,093651,093724,1,4/2,1,玻璃玻纤
19,002606,大连电瓷,10.050762176513672,10.84,379967424,4565179876.2,4759553661.44,8.599882125854492,174901232,093824,093824,0,1/1,1,电网设备
20,688308,欧科亿,20.0,39.78,284727056,6316336344.24,6316336344.24,4.657495975494385,227586591,093911,093911,0,1/1,1,通用设备
21,601179,中国西电,10.038313865661621,14.36,5016018176,73607670574.72,73607670804.48,6.951353073120117,921367454,094009,095021,1,1/1,1,电网设备
22,002995,天地在线,9.989142417907715,20.26,159294590,2277572634.0800004,3595227764.8,7.192713737487793,211112279,094154,094154,0,1/1,1,文化传媒
23,603239,浙江仙通,10.022371292114258,24.59,204834494,6657004800.0,6657004800.0,3.1515958309173584,150274408,094916,094916,0,1/1,1,汽车零部
24,002591,恒大高新,9.943181991577148,7.74,132355695,1729986455.88,2323544037.12,7.856856822967529,197357616,095709,095709,0,1/1,1,互联网服
25,600163,中闽能源,9.9277982711792,6.09,392672592,11589246510.869999,11589246516.96,3.4861528873443604,180412705,100312,100312,0,1/1,1,电力行业
26,603199,九华旅游,9.994914054870605,43.25,349692000,4786910000.0,4786910000.0,7.439168930053711,80475275,100501,105334,6,1/1,1,旅游酒店
27,002219,新里程,9.829059600830078,2.57,755687200,8409152360.4,8705571123.199999,9.268555641174316,212456423,100630,102224,1,5/3,1,医疗服务
28,600537,亿晶光电,10.035842895507812,3.07,802034336,3634005105.2599998,3634005123.68,23.76923179626465,1185990,101504,112019,8,1/1,1,光伏设备
29,600382,广东明珠,9.987030029296875,8.48,238497758,5888580594.72,5888580654.08,4.204391956329346,159776310,101842,101842,0,1/1,1,钢铁行业
30,002187,广百股份,9.951457023620605,9.06,578274320,6350105374.9800005,6350105438.400001,9.402137756347656,292049100,101903,101903,0,1/1,1,商业百货
31,603186,华正新材,9.998275756835938,63.81,828090112,9062604912.78,9062604912.78,9.417804718017578,104163444,102102,104653,2,1/1,1,电子元件
32,002258,利尔化学,10.006715774536133,16.38,599750448,13090082651.099998,13111161860.16,4.744091987609863,108493454,103630,103630,0,1/1,1,农药兽药
33,000803,山高环能,10.059171676635742,9.3,244989342,4276026354.0000005,4336554288.0,5.993027687072754,246839372,103821,103821,0,1/1,1,综合行业
34,002426,胜利精密,10.049019813537598,4.49,1130949872,15277673510.59,15277790380.800001,7.7432475090026855,900645238,104057,104057,0,1/1,1,通用设备
35,001376,百通能源,10.022271156311035,19.76,457518896,4223755584.88,9107384000.0,11.240327835083008,235655784,104657,104657,0,3/2,1,公用事业
36,002985,北摩高科,9.994050979614258,36.98,635645296,6496305925.139999,12271946127.999998,10.20319652557373,398923229,105233,105233,0,1/1,1,航天航空
37,002585,双星新材,9.943181991577148,7.74,601840960,6861988239.12,8833836985.92,8.999070167541504,397074267,105524,105524,0,1/1,1,塑料制品
38,600593,大连圣亚,9.995467185974121,48.53,860693040,6250664000.0,6330495850.0,14.319487571716309,135238551,105803,111127,2,3/2,1,旅游酒店
39,600800,渤海化学,10.024450302124023,4.5,390668416,4993785972.0,4995203472.0,8.17142105102539,104849842,110049,110049,0,1/1,1,化学制品
40,600391,航发科技,10.0,42.02,1024420128,13872036001.34,13872035707.2,7.6663498878479,185879756,110556,111347,1,1/1,1,航天航空
41,002021,中捷资源,9.854015350341797,3.01,207191973,3598268051.91,3598386757.2799997,5.966671943664551,403636406,111706,111706,0,1/1,1,专用设备
42,002163,海南发展,10.0,18.59,1801957456,14937973586.25,15707766840.48,12.56901741027832,836298607,112545,112545,0,1/1,1,玻璃玻纤
43,300279,和晶科技,19.975032806396484,9.61,865408576,4679533781.219999,4700246079.679999,19.874534606933594,984144253,112636,112636,0,1/1,1,消费电子
44,001278,一彬科技,10.010162353515625,21.65,59964345,1094071946.6499999,2678828110.0,5.805142879486084,362226150,112945,112945,0,1/1,1,汽车零部
