序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,002358,森源电气,10.077519416809082,7.1,108099552,6601265484.2,6601274529.599999,1.6375579833984375,244357150,092500,092500,0,2/2,2,电网设备
2,002498,汉缆股份,10.091742515563965,4.8,139085794,15968620800.0,15968620800.0,0.8709943890571594,382658846,092500,092500,0,2/2,2,电网设备
3,002931,锋龙股份,10.001618385314941,67.97,174822714,13679202298.16,14851843032.32,1.2780183553695679,1920536054,092500,092500,0,30/15,1,通用设备
4,603286,日盈电子,9.998578071594238,77.34,205882850,8926183029.54,9079401303.54,2.314180850982666,171632386,093026,093032,1,1/1,1,汽车零部
5,000987,越秀资本,10.0,10.34,735553296,51849156299.159996,51877150504.96,1.436956763267517,374467618,093051,093051,0,1/1,1,多元金融
6,600785,新华百货,9.989372253417969,20.7,589818560,4670567496.0,4670567496.0,12.945967674255371,112475023,093107,094858,1,4/4,4,商业百货
7,601616,广电电气,10.043667793273926,5.04,642460416,4302523607.76,4302523572.4800005,15.143630027770996,120554229,093121,094121,4,2/2,2,电网设备
8,002636,金安国纪,9.989200592041016,20.37,594432480,14754305044.29,14829360000.0,4.085398197174072,324024551,093142,093857,1,3/2,1,电子元件
9,002969,嘉美包装,9.974424362182617,17.2,697536128,17182814482.399998,17288280582.399998,4.105940341949463,108156042,093145,093842,2,22/15,1,包装材料
10,601965,中国汽研,10.017472267150879,18.89,444591648,18859884183.03,18947706683.2,2.368805170059204,103018749,093214,093214,0,1/1,1,汽车服务
11,603926,铁流股份,10.027247428894043,20.19,217244619,4660631556.09,4738928376.09,4.691110134124756,43659461,093257,095203,2,1/1,1,汽车零部
12,605376,博迁新材,10.0,69.3,562497088,18128880000.0,18128880000.0,3.120650291442871,58447550,093321,094700,7,1/1,1,小金属
13,002558,巨人网络,10.0,49.94,2419403568,96621445513.34,96621445363.51999,2.529510498046875,285999388,093324,131036,7,1/1,1,游戏
14,002339,积成电子,10.038609504699707,11.4,741618464,5458247085.6,5746651900.8,13.819697380065918,265762306,093442,094145,1,2/2,2,电网设备
15,600189,泉阳泉,10.040705680847168,8.11,251842108,5800254255.32,5800254222.879999,4.389322280883789,102810388,093453,093453,0,1/1,1,食品饮料
16,002270,华明装备,9.986458778381348,32.49,480252400,29117742069.690002,29118364025.760002,1.6735014915466309,94419189,093554,094442,2,1/1,1,电网设备
